Gender,Age,AgeGroup,Education,City,SubjectCode,Score,GivenScore,Stimulus,Prefix,WordType,CorpusFrequency
male,17,child,school,Izhevsk,AU,A,5,ucelomudrit,u,marginal,3
male,17,child,school,Izhevsk,AU,C,3,uchopit,u,nonce,0
male,17,child,school,Izhevsk,AU,A,5,oslabit,o,standard,1401
male,17,child,school,Izhevsk,AU,D,2,usaglit,u,nonce,0
male,17,child,school,Izhevsk,AU,A,5,uprostit,u,standard,1350
male,17,child,school,Izhevsk,AW,A,5,utochnit,u,standard,2860
male,17,child,school,Izhevsk,AW,A,5,ozhestochit,o,standard,686
male,17,child,school,Izhevsk,AW,E,1,ovneshnit,o,marginal,4
male,17,child,school,Izhevsk,AW,D,2,oblusit,o,nonce,0
male,17,child,school,Izhevsk,AW,A,5,osvezhit,o,standard,280
male,17,child,school,Izhevsk,AW,A,5,oschastlivit,o,standard,343
male,17,child,school,Izhevsk,AW,D,2,udamlit,u,nonce,0
male,17,child,school,Izhevsk,AW,C,3,uvkusnit,u,marginal,1
male,17,child,school,Izhevsk,AW,E,1,utulit,u,nonce,0
male,17,child,school,Izhevsk,AW,A,5,objasnit,o,standard,18149
male,17,child,school,Izhevsk,AW,C,3,obmomlit,o,nonce,0
male,17,child,school,Izhevsk,AW,E,1,orzhavit,o,marginal,2
male,17,child,school,Izhevsk,AW,A,5,ochavit,o,nonce,0
male,17,child,school,Izhevsk,AW,E,1,omezhdunarodit,o,marginal,1
male,17,child,school,Izhevsk,AW,E,1,onomit,o,nonce,0
male,17,child,school,Izhevsk,AW,A,5,oblegchit,o,standard,1802
male,17,child,school,Izhevsk,AW,D,2,udorozhit,u,marginal,8
male,17,child,school,Izhevsk,AW,E,1,ukampit,u,nonce,0
male,17,child,school,Izhevsk,AW,C,3,oslozhnit,o,standard,410
male,17,child,school,Izhevsk,AW,E,1,omuzykalit,o,marginal,4
male,17,child,school,Izhevsk,AW,D,2,umarvit,u,nonce,0
male,17,child,school,Izhevsk,AW,A,5,okruglit,o,standard,939
male,17,child,school,Izhevsk,AW,E,1,umedlit,u,marginal,1
male,17,child,school,Izhevsk,AW,A,5,uluchshit,u,standard,1899
male,17,child,school,Izhevsk,AW,A,5,uslozhnit,u,standard,311
male,17,child,school,Izhevsk,AW,C,3,okochlit,o,nonce,0
male,17,child,school,Izhevsk,AW,E,1,ukrasivit,u,marginal,1
male,17,child,school,Izhevsk,AW,C,3,uloprit,u,nonce,0
male,17,child,school,Izhevsk,AW,E,1,obytovit,o,marginal,3
male,17,child,school,Izhevsk,AW,B,4,uplotnit,u,standard,201
male,17,child,school,Izhevsk,AW,C,3,unokrit,u,nonce,0
male,17,child,school,Izhevsk,AW,E,1,oprilichit,o,marginal,1
male,17,child,school,Izhevsk,AW,E,1,userjeznit,u,marginal,1
male,17,child,school,Izhevsk,AW,A,5,umenshit,u,standard,2010
male,17,child,school,Izhevsk,AW,C,3,oduktit,o,nonce,0
male,17,child,school,Izhevsk,AW,A,5,obogatit,o,standard,800
male,17,child,school,Izhevsk,AW,C,3,uguzvit,u,nonce,0
male,17,child,school,Izhevsk,AW,B,4,opoxabit,o,marginal,1
male,17,child,school,Izhevsk,AW,B,4,uteplit,u,standard,205
male,17,child,school,Izhevsk,AW,B,4,oserjeznit,o,marginal,1
male,17,child,school,Izhevsk,AW,C,3,ushadrit,u,nonce,0
male,17,child,school,Izhevsk,AW,B,4,ustrozhit,u,marginal,3
male,17,child,school,Izhevsk,AW,A,5,ogolit,o,standard,387
male,17,child,school,Izhevsk,AW,E,1,ukonkretit,u,marginal,1
male,17,child,school,Izhevsk,AW,C,3,osurit,o,nonce,0
male,17,child,school,Izhevsk,AW,A,5,ukorotit,u,standard,787
male,17,child,school,Izhevsk,AW,E,1,osurovit,o,marginal,2
male,17,child,school,Izhevsk,AW,C,3,otovit,o,nonce,0
male,17,child,school,Izhevsk,AW,E,1,usovremenit,u,marginal,1
male,17,child,school,Izhevsk,AW,C,3,ogabit,o,nonce,0
male,17,child,school,Izhevsk,AW,A,5,uskorit,u,standard,2008
male,17,child,school,Izhevsk,AW,E,1,uprozrachit,u,marginal,4
male,17,child,school,Izhevsk,AW,E,1,ostekljanit,o,marginal,1
male,17,child,school,Izhevsk,AW,C,3,oshaklit,o,nonce,0
male,17,child,school,Izhevsk,AW,A,5,uxudshit,u,standard,199
male,17,child,school,Izhevsk,AW,D,2,ucelomudrit,u,marginal,3
male,17,child,school,Izhevsk,AW,C,3,uchopit,u,nonce,0
male,17,child,school,Izhevsk,AW,A,5,oslabit,o,standard,1401
male,17,child,school,Izhevsk,AW,C,3,usaglit,u,nonce,0
male,17,child,school,Izhevsk,AW,A,5,uprostit,u,standard,1350
male,17,child,school,Izhevsk,BA,A,5,utochnit,u,standard,2860
male,17,child,school,Izhevsk,BA,A,5,ozhestochit,o,standard,686
male,17,child,school,Izhevsk,BA,D,2,ovneshnit,o,marginal,4
male,17,child,school,Izhevsk,BA,E,1,oblusit,o,nonce,0
male,17,child,school,Izhevsk,BA,A,5,osvezhit,o,standard,280
male,17,child,school,Izhevsk,BA,A,5,oschastlivit,o,standard,343
male,17,child,school,Izhevsk,BA,C,3,udamlit,u,nonce,0
male,17,child,school,Izhevsk,BA,B,4,uvkusnit,u,marginal,1
male,17,child,school,Izhevsk,BA,D,2,utulit,u,nonce,0
male,17,child,school,Izhevsk,BA,A,5,objasnit,o,standard,18149
male,17,child,school,Izhevsk,BA,B,4,obmomlit,o,nonce,0
male,17,child,school,Izhevsk,BA,E,1,orzhavit,o,marginal,2
male,17,child,school,Izhevsk,BA,E,1,ochavit,o,nonce,0
male,17,child,school,Izhevsk,BA,C,3,omezhdunarodit,o,marginal,1
male,17,child,school,Izhevsk,BA,C,3,onomit,o,nonce,0
male,17,child,school,Izhevsk,BA,A,5,oblegchit,o,standard,1802
male,17,child,school,Izhevsk,BA,E,1,udorozhit,u,marginal,8
male,17,child,school,Izhevsk,BA,E,1,ukampit,u,nonce,0
male,17,child,school,Izhevsk,BA,A,5,oslozhnit,o,standard,410
male,17,child,school,Izhevsk,BA,D,2,omuzykalit,o,marginal,4
male,17,child,school,Izhevsk,BA,E,1,umarvit,u,nonce,0
male,17,child,school,Izhevsk,BA,A,5,okruglit,o,standard,939
male,17,child,school,Izhevsk,BA,A,5,umedlit,u,marginal,1
male,17,child,school,Izhevsk,BA,A,5,uluchshit,u,standard,1899
male,17,child,school,Izhevsk,BA,A,5,uslozhnit,u,standard,311
male,17,child,school,Izhevsk,BA,E,1,okochlit,o,nonce,0
male,17,child,school,Izhevsk,BA,D,2,ukrasivit,u,marginal,1
male,17,child,school,Izhevsk,BA,D,2,uloprit,u,nonce,0
male,17,child,school,Izhevsk,BA,B,4,obytovit,o,marginal,3
male,17,child,school,Izhevsk,BA,A,5,uplotnit,u,standard,201
male,17,child,school,Izhevsk,BA,D,2,unokrit,u,nonce,0
male,17,child,school,Izhevsk,BA,D,2,oprilichit,o,marginal,1
male,17,child,school,Izhevsk,BA,B,4,userjeznit,u,marginal,1
male,17,child,school,Izhevsk,BA,A,5,umenshit,u,standard,2010
male,17,child,school,Izhevsk,BA,E,1,oduktit,o,nonce,0
male,17,child,school,Izhevsk,BA,A,5,obogatit,o,standard,800
male,17,child,school,Izhevsk,BA,E,1,uguzvit,u,nonce,0
male,17,child,school,Izhevsk,BA,B,4,opoxabit,o,marginal,1
male,17,child,school,Izhevsk,BA,A,5,uteplit,u,standard,205
male,17,child,school,Izhevsk,BA,E,1,oserjeznit,o,marginal,1
male,17,child,school,Izhevsk,BA,D,2,ushadrit,u,nonce,0
male,17,child,school,Izhevsk,BA,C,3,ustrozhit,u,marginal,3
male,17,child,school,Izhevsk,BA,A,5,ogolit,o,standard,387
male,17,child,school,Izhevsk,BA,D,2,ukonkretit,u,marginal,1
male,17,child,school,Izhevsk,BA,E,1,osurit,o,nonce,0
male,17,child,school,Izhevsk,BA,A,5,ukorotit,u,standard,787
male,17,child,school,Izhevsk,BA,C,3,osurovit,o,marginal,2
male,17,child,school,Izhevsk,BA,D,2,otovit,o,nonce,0
male,17,child,school,Izhevsk,BA,A,5,usovremenit,u,marginal,1
male,17,child,school,Izhevsk,BA,E,1,ogabit,o,nonce,0
male,17,child,school,Izhevsk,BA,A,5,uskorit,u,standard,2008
male,17,child,school,Izhevsk,BA,E,1,uprozrachit,u,marginal,4
male,17,child,school,Izhevsk,BA,D,2,ostekljanit,o,marginal,1
male,17,child,school,Izhevsk,BA,E,1,oshaklit,o,nonce,0
male,17,child,school,Izhevsk,BA,A,5,uxudshit,u,standard,199
male,17,child,school,Izhevsk,BA,E,1,ucelomudrit,u,marginal,3
male,17,child,school,Izhevsk,BA,E,1,uchopit,u,nonce,0
male,17,child,school,Izhevsk,BA,A,5,oslabit,o,standard,1401
male,17,child,school,Izhevsk,BA,E,1,usaglit,u,nonce,0
male,17,child,school,Izhevsk,BA,A,5,uprostit,u,standard,1350
female,16,child,school,Izhevsk,BB,A,5,utochnit,u,standard,2860
female,16,child,school,Izhevsk,BB,A,5,ozhestochit,o,standard,686
female,16,child,school,Izhevsk,BB,E,1,ovneshnit,o,marginal,4
female,16,child,school,Izhevsk,BB,D,2,oblusit,o,nonce,0
female,16,child,school,Izhevsk,BB,A,5,osvezhit,o,standard,280
female,16,child,school,Izhevsk,BB,A,5,oschastlivit,o,standard,343
female,16,child,school,Izhevsk,BB,E,1,udamlit,u,nonce,0
female,16,child,school,Izhevsk,BB,E,1,uvkusnit,u,marginal,1
female,16,child,school,Izhevsk,BB,D,2,utulit,u,nonce,0
female,16,child,school,Izhevsk,BB,A,5,objasnit,o,standard,18149
female,16,child,school,Izhevsk,BB,E,1,obmomlit,o,nonce,0
female,16,child,school,Izhevsk,BB,C,3,orzhavit,o,marginal,2
female,16,child,school,Izhevsk,BB,C,3,ochavit,o,nonce,0
female,16,child,school,Izhevsk,BB,C,3,omezhdunarodit,o,marginal,1
female,16,child,school,Izhevsk,BB,E,1,onomit,o,nonce,0
female,16,child,school,Izhevsk,BB,A,5,oblegchit,o,standard,1802
female,16,child,school,Izhevsk,BB,C,3,udorozhit,u,marginal,8
female,16,child,school,Izhevsk,BB,D,2,ukampit,u,nonce,0
female,16,child,school,Izhevsk,BB,A,5,oslozhnit,o,standard,410
female,16,child,school,Izhevsk,BB,C,3,omuzykalit,o,marginal,4
female,16,child,school,Izhevsk,BB,E,1,umarvit,u,nonce,0
female,16,child,school,Izhevsk,BB,A,5,okruglit,o,standard,939
female,16,child,school,Izhevsk,BB,C,3,umedlit,u,marginal,1
female,16,child,school,Izhevsk,BB,A,5,uluchshit,u,standard,1899
female,16,child,school,Izhevsk,BB,A,5,uslozhnit,u,standard,311
female,16,child,school,Izhevsk,BB,E,1,okochlit,o,nonce,0
female,16,child,school,Izhevsk,BB,D,2,ukrasivit,u,marginal,1
female,16,child,school,Izhevsk,BB,E,1,uloprit,u,nonce,0
female,16,child,school,Izhevsk,BB,A,5,obytovit,o,marginal,3
female,16,child,school,Izhevsk,BB,A,5,uplotnit,u,standard,201
female,16,child,school,Izhevsk,BB,D,2,unokrit,u,nonce,0
female,16,child,school,Izhevsk,BB,B,4,oprilichit,o,marginal,1
female,16,child,school,Izhevsk,BB,C,3,userjeznit,u,marginal,1
female,16,child,school,Izhevsk,BB,A,5,umenshit,u,standard,2010
female,16,child,school,Izhevsk,BB,E,1,oduktit,o,nonce,0
female,16,child,school,Izhevsk,BB,A,5,obogatit,o,standard,800
female,16,child,school,Izhevsk,BB,E,1,uguzvit,u,nonce,0
female,16,child,school,Izhevsk,BB,A,5,opoxabit,o,marginal,1
female,16,child,school,Izhevsk,BB,A,5,uteplit,u,standard,205
female,16,child,school,Izhevsk,BB,C,3,oserjeznit,o,marginal,1
female,16,child,school,Izhevsk,BB,E,1,ushadrit,u,nonce,0
female,16,child,school,Izhevsk,BB,D,2,ustrozhit,u,marginal,3
female,16,child,school,Izhevsk,BB,A,5,ogolit,o,standard,387
female,16,child,school,Izhevsk,BB,A,5,ukonkretit,u,marginal,1
female,16,child,school,Izhevsk,BB,D,2,osurit,o,nonce,0
female,16,child,school,Izhevsk,BB,A,5,ukorotit,u,standard,787
female,16,child,school,Izhevsk,BB,A,5,osurovit,o,marginal,2
female,16,child,school,Izhevsk,BB,C,3,otovit,o,nonce,0
female,16,child,school,Izhevsk,BB,B,4,usovremenit,u,marginal,1
female,16,child,school,Izhevsk,BB,C,3,ogabit,o,nonce,0
female,16,child,school,Izhevsk,BB,A,5,uskorit,u,standard,2008
female,16,child,school,Izhevsk,BB,A,5,uprozrachit,u,marginal,4
female,16,child,school,Izhevsk,BB,D,2,ostekljanit,o,marginal,1
female,16,child,school,Izhevsk,BB,E,1,oshaklit,o,nonce,0
female,16,child,school,Izhevsk,BB,A,5,uxudshit,u,standard,199
female,16,child,school,Izhevsk,BB,C,3,ucelomudrit,u,marginal,3
female,16,child,school,Izhevsk,BB,E,1,uchopit,u,nonce,0
female,16,child,school,Izhevsk,BB,A,5,oslabit,o,standard,1401
female,16,child,school,Izhevsk,BB,E,1,usaglit,u,nonce,0
female,16,child,school,Izhevsk,BB,A,5,uprostit,u,standard,1350
female,16,child,school,Izhevsk,BC,A,5,utochnit,u,standard,2860
female,16,child,school,Izhevsk,BC,A,5,ozhestochit,o,standard,686
female,16,child,school,Izhevsk,BC,E,1,ovneshnit,o,marginal,4
female,16,child,school,Izhevsk,BC,D,2,oblusit,o,nonce,0
female,16,child,school,Izhevsk,BC,A,5,osvezhit,o,standard,280
female,16,child,school,Izhevsk,BC,A,5,oschastlivit,o,standard,343
female,16,child,school,Izhevsk,BC,D,2,udamlit,u,nonce,0
female,16,child,school,Izhevsk,BC,E,1,uvkusnit,u,marginal,1
female,16,child,school,Izhevsk,BC,D,2,utulit,u,nonce,0
female,16,child,school,Izhevsk,BC,A,5,objasnit,o,standard,18149
female,16,child,school,Izhevsk,BC,D,2,obmomlit,o,nonce,0
female,16,child,school,Izhevsk,BC,E,1,orzhavit,o,marginal,2
female,16,child,school,Izhevsk,BC,E,1,ochavit,o,nonce,0
female,16,child,school,Izhevsk,BC,E,1,omezhdunarodit,o,marginal,1
female,16,child,school,Izhevsk,BC,D,2,onomit,o,nonce,0
female,16,child,school,Izhevsk,BC,A,5,oblegchit,o,standard,1802
female,16,child,school,Izhevsk,BC,E,1,udorozhit,u,marginal,8
female,16,child,school,Izhevsk,BC,E,1,ukampit,u,nonce,0
female,16,child,school,Izhevsk,BC,A,5,oslozhnit,o,standard,410
female,16,child,school,Izhevsk,BC,E,1,omuzykalit,o,marginal,4
female,16,child,school,Izhevsk,BC,D,2,umarvit,u,nonce,0
female,16,child,school,Izhevsk,BC,A,5,okruglit,o,standard,939
female,16,child,school,Izhevsk,BC,E,1,umedlit,u,marginal,1
female,16,child,school,Izhevsk,BC,A,5,uluchshit,u,standard,1899
female,16,child,school,Izhevsk,BC,A,5,uslozhnit,u,standard,311
female,16,child,school,Izhevsk,BC,E,1,okochlit,o,nonce,0
female,16,child,school,Izhevsk,BC,E,1,ukrasivit,u,marginal,1
female,16,child,school,Izhevsk,BC,E,1,uloprit,u,nonce,0
female,16,child,school,Izhevsk,BC,E,1,obytovit,o,marginal,3
female,16,child,school,Izhevsk,BC,A,5,uplotnit,u,standard,201
female,16,child,school,Izhevsk,BC,D,2,unokrit,u,nonce,0
female,16,child,school,Izhevsk,BC,E,1,oprilichit,o,marginal,1
female,16,child,school,Izhevsk,BC,E,1,userjeznit,u,marginal,1
female,16,child,school,Izhevsk,BC,A,5,umenshit,u,standard,2010
female,16,child,school,Izhevsk,BC,E,1,oduktit,o,nonce,0
female,16,child,school,Izhevsk,BC,A,5,obogatit,o,standard,800
female,16,child,school,Izhevsk,BC,E,1,uguzvit,u,nonce,0
female,16,child,school,Izhevsk,BC,B,4,opoxabit,o,marginal,1
female,16,child,school,Izhevsk,BC,A,5,uteplit,u,standard,205
female,16,child,school,Izhevsk,BC,E,1,oserjeznit,o,marginal,1
female,16,child,school,Izhevsk,BC,D,2,ushadrit,u,nonce,0
female,16,child,school,Izhevsk,BC,E,1,ustrozhit,u,marginal,3
female,16,child,school,Izhevsk,BC,A,5,ogolit,o,standard,387
female,16,child,school,Izhevsk,BC,E,1,ukonkretit,u,marginal,1
female,16,child,school,Izhevsk,BC,E,1,osurit,o,nonce,0
female,16,child,school,Izhevsk,BC,A,5,ukorotit,u,standard,787
female,16,child,school,Izhevsk,BC,E,1,osurovit,o,marginal,2
female,16,child,school,Izhevsk,BC,E,1,otovit,o,nonce,0
female,16,child,school,Izhevsk,BC,E,1,usovremenit,u,marginal,1
female,16,child,school,Izhevsk,BC,E,1,ogabit,o,nonce,0
female,16,child,school,Izhevsk,BC,A,5,uskorit,u,standard,2008
female,16,child,school,Izhevsk,BC,E,1,uprozrachit,u,marginal,4
female,16,child,school,Izhevsk,BC,E,1,ostekljanit,o,marginal,1
female,16,child,school,Izhevsk,BC,E,1,oshaklit,o,nonce,0
female,16,child,school,Izhevsk,BC,A,5,uxudshit,u,standard,199
female,16,child,school,Izhevsk,BC,C,3,ucelomudrit,u,marginal,3
female,16,child,school,Izhevsk,BC,E,1,uchopit,u,nonce,0
female,16,child,school,Izhevsk,BC,A,5,oslabit,o,standard,1401
female,16,child,school,Izhevsk,BC,E,1,usaglit,u,nonce,0
female,16,child,school,Izhevsk,BC,A,5,uprostit,u,standard,1350
male,16,child,school,Izhevsk,BD,A,5,utochnit,u,standard,2860
male,16,child,school,Izhevsk,BD,A,5,ozhestochit,o,standard,686
male,16,child,school,Izhevsk,BD,E,1,ovneshnit,o,marginal,4
male,16,child,school,Izhevsk,BD,D,2,oblusit,o,nonce,0
male,16,child,school,Izhevsk,BD,A,5,osvezhit,o,standard,280
male,16,child,school,Izhevsk,BD,A,5,oschastlivit,o,standard,343
male,16,child,school,Izhevsk,BD,D,2,udamlit,u,nonce,0
male,16,child,school,Izhevsk,BD,E,1,uvkusnit,u,marginal,1
male,16,child,school,Izhevsk,BD,D,2,utulit,u,nonce,0
male,16,child,school,Izhevsk,BD,A,5,objasnit,o,standard,18149
male,16,child,school,Izhevsk,BD,A,5,obmomlit,o,nonce,0
male,16,child,school,Izhevsk,BD,C,3,orzhavit,o,marginal,2
male,16,child,school,Izhevsk,BD,C,3,ochavit,o,nonce,0
male,16,child,school,Izhevsk,BD,A,5,omezhdunarodit,o,marginal,1
male,16,child,school,Izhevsk,BD,C,3,onomit,o,nonce,0
male,16,child,school,Izhevsk,BD,A,5,oblegchit,o,standard,1802
male,16,child,school,Izhevsk,BD,C,3,udorozhit,u,marginal,8
male,16,child,school,Izhevsk,BD,E,1,ukampit,u,nonce,0
male,16,child,school,Izhevsk,BD,A,5,oslozhnit,o,standard,410
male,16,child,school,Izhevsk,BD,D,2,omuzykalit,o,marginal,4
male,16,child,school,Izhevsk,BD,E,1,umarvit,u,nonce,0
male,16,child,school,Izhevsk,BD,A,5,okruglit,o,standard,939
male,16,child,school,Izhevsk,BD,E,1,umedlit,u,marginal,1
male,16,child,school,Izhevsk,BD,A,5,uluchshit,u,standard,1899
male,16,child,school,Izhevsk,BD,A,5,uslozhnit,u,standard,311
male,16,child,school,Izhevsk,BD,D,2,okochlit,o,nonce,0
male,16,child,school,Izhevsk,BD,E,1,ukrasivit,u,marginal,1
male,16,child,school,Izhevsk,BD,D,2,uloprit,u,nonce,0
male,16,child,school,Izhevsk,BD,C,3,obytovit,o,marginal,3
male,16,child,school,Izhevsk,BD,A,5,uplotnit,u,standard,201
male,16,child,school,Izhevsk,BD,D,2,unokrit,u,nonce,0
male,16,child,school,Izhevsk,BD,A,5,oprilichit,o,marginal,1
male,16,child,school,Izhevsk,BD,A,5,userjeznit,u,marginal,1
male,16,child,school,Izhevsk,BD,A,5,umenshit,u,standard,2010
male,16,child,school,Izhevsk,BD,E,1,oduktit,o,nonce,0
male,16,child,school,Izhevsk,BD,A,5,obogatit,o,standard,800
male,16,child,school,Izhevsk,BD,E,1,uguzvit,u,nonce,0
male,16,child,school,Izhevsk,BD,A,5,opoxabit,o,marginal,1
male,16,child,school,Izhevsk,BD,A,5,uteplit,u,standard,205
male,16,child,school,Izhevsk,BD,B,4,oserjeznit,o,marginal,1
male,16,child,school,Izhevsk,BD,C,3,ushadrit,u,nonce,0
male,16,child,school,Izhevsk,BD,E,1,ustrozhit,u,marginal,3
male,16,child,school,Izhevsk,BD,A,5,ogolit,o,standard,387
male,16,child,school,Izhevsk,BD,B,4,ukonkretit,u,marginal,1
male,16,child,school,Izhevsk,BD,E,1,osurit,o,nonce,0
male,16,child,school,Izhevsk,BD,A,5,ukorotit,u,standard,787
male,16,child,school,Izhevsk,BD,B,4,osurovit,o,marginal,2
male,16,child,school,Izhevsk,BD,D,2,otovit,o,nonce,0
male,16,child,school,Izhevsk,BD,B,4,usovremenit,u,marginal,1
male,16,child,school,Izhevsk,BD,E,1,ogabit,o,nonce,0
male,16,child,school,Izhevsk,BD,A,5,uskorit,u,standard,2008
male,16,child,school,Izhevsk,BD,B,4,uprozrachit,u,marginal,4
male,16,child,school,Izhevsk,BD,A,5,ostekljanit,o,marginal,1
male,16,child,school,Izhevsk,BD,A,5,oshaklit,o,nonce,0
male,16,child,school,Izhevsk,BD,A,5,uxudshit,u,standard,199
male,16,child,school,Izhevsk,BD,A,5,ucelomudrit,u,marginal,3
male,16,child,school,Izhevsk,BD,D,2,uchopit,u,nonce,0
male,16,child,school,Izhevsk,BD,A,5,oslabit,o,standard,1401
male,16,child,school,Izhevsk,BD,C,3,usaglit,u,nonce,0
male,16,child,school,Izhevsk,BD,A,5,uprostit,u,standard,1350
male,17,child,school,Izhevsk,BE,A,5,utochnit,u,standard,2860
male,17,child,school,Izhevsk,BE,A,5,ozhestochit,o,standard,686
male,17,child,school,Izhevsk,BE,D,2,ovneshnit,o,marginal,4
male,17,child,school,Izhevsk,BE,E,1,oblusit,o,nonce,0
male,17,child,school,Izhevsk,BE,A,5,osvezhit,o,standard,280
male,17,child,school,Izhevsk,BE,A,5,oschastlivit,o,standard,343
male,17,child,school,Izhevsk,BE,E,1,udamlit,u,nonce,0
male,17,child,school,Izhevsk,BE,E,1,uvkusnit,u,marginal,1
male,17,child,school,Izhevsk,BE,D,2,utulit,u,nonce,0
male,17,child,school,Izhevsk,BE,A,5,objasnit,o,standard,18149
male,17,child,school,Izhevsk,BE,E,1,obmomlit,o,nonce,0
male,17,child,school,Izhevsk,BE,C,3,orzhavit,o,marginal,2
male,17,child,school,Izhevsk,BE,E,1,ochavit,o,nonce,0
male,17,child,school,Izhevsk,BE,E,1,omezhdunarodit,o,marginal,1
male,17,child,school,Izhevsk,BE,E,1,onomit,o,nonce,0
male,17,child,school,Izhevsk,BE,A,5,oblegchit,o,standard,1802
male,17,child,school,Izhevsk,BE,A,5,udorozhit,u,marginal,8
male,17,child,school,Izhevsk,BE,E,1,ukampit,u,nonce,0
male,17,child,school,Izhevsk,BE,A,5,oslozhnit,o,standard,410
male,17,child,school,Izhevsk,BE,E,1,omuzykalit,o,marginal,4
male,17,child,school,Izhevsk,BE,E,1,umarvit,u,nonce,0
male,17,child,school,Izhevsk,BE,A,5,okruglit,o,standard,939
male,17,child,school,Izhevsk,BE,E,1,umedlit,u,marginal,1
male,17,child,school,Izhevsk,BE,A,5,uluchshit,u,standard,1899
male,17,child,school,Izhevsk,BE,A,5,uslozhnit,u,standard,311
male,17,child,school,Izhevsk,BE,E,1,okochlit,o,nonce,0
male,17,child,school,Izhevsk,BE,E,1,ukrasivit,u,marginal,1
male,17,child,school,Izhevsk,BE,E,1,uloprit,u,nonce,0
male,17,child,school,Izhevsk,BE,C,3,obytovit,o,marginal,3
male,17,child,school,Izhevsk,BE,A,5,uplotnit,u,standard,201
male,17,child,school,Izhevsk,BE,E,1,unokrit,u,nonce,0
male,17,child,school,Izhevsk,BE,B,4,oprilichit,o,marginal,1
male,17,child,school,Izhevsk,BE,D,2,userjeznit,u,marginal,1
male,17,child,school,Izhevsk,BE,A,5,umenshit,u,standard,2010
male,17,child,school,Izhevsk,BE,E,1,oduktit,o,nonce,0
male,17,child,school,Izhevsk,BE,A,5,obogatit,o,standard,800
male,17,child,school,Izhevsk,BE,E,1,uguzvit,u,nonce,0
male,17,child,school,Izhevsk,BE,A,5,opoxabit,o,marginal,1
male,17,child,school,Izhevsk,BE,A,5,uteplit,u,standard,205
male,17,child,school,Izhevsk,BE,D,2,oserjeznit,o,marginal,1
male,17,child,school,Izhevsk,BE,E,1,ushadrit,u,nonce,0
male,17,child,school,Izhevsk,BE,D,2,ustrozhit,u,marginal,3
male,17,child,school,Izhevsk,BE,A,5,ogolit,o,standard,387
male,17,child,school,Izhevsk,BE,E,1,ukonkretit,u,marginal,1
male,17,child,school,Izhevsk,BE,E,1,osurit,o,nonce,0
male,17,child,school,Izhevsk,BE,A,5,ukorotit,u,standard,787
male,17,child,school,Izhevsk,BE,D,2,osurovit,o,marginal,2
male,17,child,school,Izhevsk,BE,E,1,otovit,o,nonce,0
male,17,child,school,Izhevsk,BE,D,2,usovremenit,u,marginal,1
male,17,child,school,Izhevsk,BE,E,1,ogabit,o,nonce,0
male,17,child,school,Izhevsk,BE,A,5,uskorit,u,standard,2008
male,17,child,school,Izhevsk,BE,E,1,uprozrachit,u,marginal,4
male,17,child,school,Izhevsk,BE,C,3,ostekljanit,o,marginal,1
male,17,child,school,Izhevsk,BE,E,1,oshaklit,o,nonce,0
male,17,child,school,Izhevsk,BE,A,5,uxudshit,u,standard,199
male,17,child,school,Izhevsk,BE,E,1,ucelomudrit,u,marginal,3
male,17,child,school,Izhevsk,BE,E,1,uchopit,u,nonce,0
male,17,child,school,Izhevsk,BE,A,5,oslabit,o,standard,1401
male,17,child,school,Izhevsk,BE,E,1,usaglit,u,nonce,0
male,17,child,school,Izhevsk,BE,A,5,uprostit,u,standard,1350
male,15,child,school,Izhevsk,BF,A,5,utochnit,u,standard,2860
male,15,child,school,Izhevsk,BF,C,3,ozhestochit,o,standard,686
male,15,child,school,Izhevsk,BF,D,2,ovneshnit,o,marginal,4
male,15,child,school,Izhevsk,BF,D,2,oblusit,o,nonce,0
male,15,child,school,Izhevsk,BF,A,5,osvezhit,o,standard,280
male,15,child,school,Izhevsk,BF,A,5,oschastlivit,o,standard,343
male,15,child,school,Izhevsk,BF,E,1,udamlit,u,nonce,0
male,15,child,school,Izhevsk,BF,E,1,uvkusnit,u,marginal,1
male,15,child,school,Izhevsk,BF,C,3,utulit,u,nonce,0
male,15,child,school,Izhevsk,BF,A,5,objasnit,o,standard,18149
male,15,child,school,Izhevsk,BF,E,1,obmomlit,o,nonce,0
male,15,child,school,Izhevsk,BF,E,1,orzhavit,o,marginal,2
male,15,child,school,Izhevsk,BF,C,3,ochavit,o,nonce,0
male,15,child,school,Izhevsk,BF,E,1,omezhdunarodit,o,marginal,1
male,15,child,school,Izhevsk,BF,C,3,onomit,o,nonce,0
male,15,child,school,Izhevsk,BF,A,5,oblegchit,o,standard,1802
male,15,child,school,Izhevsk,BF,B,4,udorozhit,u,marginal,8
male,15,child,school,Izhevsk,BF,E,1,ukampit,u,nonce,0
male,15,child,school,Izhevsk,BF,A,5,oslozhnit,o,standard,410
male,15,child,school,Izhevsk,BF,E,1,omuzykalit,o,marginal,4
male,15,child,school,Izhevsk,BF,D,2,umarvit,u,nonce,0
male,15,child,school,Izhevsk,BF,A,5,okruglit,o,standard,939
male,15,child,school,Izhevsk,BF,E,1,umedlit,u,marginal,1
male,15,child,school,Izhevsk,BF,A,5,uluchshit,u,standard,1899
male,15,child,school,Izhevsk,BF,A,5,uslozhnit,u,standard,311
male,15,child,school,Izhevsk,BF,E,1,okochlit,o,nonce,0
male,15,child,school,Izhevsk,BF,E,1,ukrasivit,u,marginal,1
