language,consonants,phonemes
Lugbara,26,36
Nigerian Fulfulde,28,38
Gban,20,36
Arabela,11,18
Amo,25,35
Ucayali-Yurua Asheninka,24,32
Doyayo,22,34
Leh-Kenhat,37,45
Lakkia,33,55
Arandai,13,18
Loma (Liberia),28,42
Gbaya-Bossangoa,31,43
Enawene-Nawe,13,25
Mbo (Cameroon),21,36
Giryama,40,47
Eastern Maninkakan,20,36
Ajumbu,26,39
Aklanon,17,20
Nara,17,22
Cholon,15,20
Rendille,21,33
Ahanta,24,40
Satawalese,29,42
Sabane,13,18
Hadiyya,46,56
Mpongmpong,29,38
Betta Kurumba,22,37
Balti,35,53
Yucuna,16,21
Zulu,35,43
Tol,22,28
Ntcham,21,43
Southern Nambikuara,13,31
Biali,14,27
Yukpa,12,18
Central Moroccan Berber,36,39
Saotomense,19,32
Mara,19,24
North Junin Quechua,19,22
Central Aymara,26,32
Central Pashto,31,38
Kunza,23,33
Bulgarian,36,42
Garo,21,26
Gbari,24,31
Selkup,18,34
Koonzime,22,52
Wolof,26,40
Kotiria,16,28
Maca,22,32
Sandawe,47,54
Lithuanian,36,47
Yapese,28,44
Amharic,52,59
Zoogocho Zapotec,28,65
Gbaya (Sudan),41,56
Wogeo,15,20
Totontepec Mixe,14,23
Ambele,38,51
Ese Ejja,17,21
Shuar,13,21
Chiquihuitlan Mazatec,25,33
Ayacucho Quechua,14,17
Koya,19,24
Inga,19,22
Wolof,26,40
Mazanderani,22,29
Mono (Cameroon),35,62
Cashinahua,15,23
Njebi,24,34
Kanoe,12,26
Ewe,27,42
Kagulu,26,31
Narim,22,34
Jita,17,29
Mocovi,23,31
Lele (Guinea),19,28
Mono (Democratic Republic of Congo),33,44
Kuanyama,26,33
Temein,18,25
Huehuetla Tepehua,26,36
T'apo,20,25
Shall-Zwall,14,18
Tigre,26,33
Sasak,19,30
Mamara Senoufo,29,50
Gadsup,9,15
Siriono,18,30
Acoli,17,29
Bafia,27,51
Iraqw,33,48
Avar,44,49
Usarufa,17,22
Mwali Comorian,19,24
Tsamai,56,68
Machiguenga,18,27
Korafe-Yegha,19,24
Afrikaans,16,39
Irigwe,79,95
Lak,60,69
Telugu,40,51
Ewe,28,45
Ndonga,29,36
Pattani,38,44
Karo (Brazil),14,25
Pichis Asheninka,22,30
Koshin,23,37
Bhele,19,28
Tiwi,14,18
Parakana,12,17
Anyin,21,39
Pagibete,42,51
Yameo,10,18
Akan,21,35
Tonga (Zambia),33,41
Yessan-Mayo,16,20
Tocantins Asurini,11,16
Kimaragang,18,23
Chuvash,30,39
Nez Perce,25,30
Yurok,23,35
Nyong,23,42
Siang,13,17
Munduruku,17,39
Masai,19,28
Tena Lowland Quichua,21,24
Vame,38,46
Gbaya-Bossangoa,31,45
Batak Toba,18,27
Gen,25,40
Aewa,17,27
Shilluk,25,54
Baba,23,30
Au,10,17
Maria (India),22,39
Ninam,13,25
Hanga Hundi,16,23
Nyam,39,56
Zande,19,35
Hoti,21,35
Wiyot,24,29
Kannada,36,47
Waima,9,14
Subiya,46,51
Kashmiri,27,55
Kariri-Xoco,14,21
Giryama,40,47
Xhosa,75,84
Kusunda,32,38
Tatuyo,11,17
Lama (Togo),17,53
Mamainde,14,34
Northwestern Kolami,21,34
Nuer,20,48
Sebat Bet Gurage,36,42
Wolaytta,38,48
Cerma,21,46
Western Bru,20,42
Moken,22,32
Ejagham,20,27
Mal,17,41
Caddo,20,23
Dghwede,33,38
Gamo-Gofa-Dawro,24,29
Eastern Arrernte,27,30
Squamish,30,37
Tz'utujil,25,35
Mmaala,23,34
Russian,33,38
Movima,18,23
Navajo,36,54
Zuni,20,25
Maltese,45,55
Bade,33,46
Yagua,11,23
San Juan Guelavia Zapotec,29,47
Southern Sama,17,23
Toura (Cote d'Ivoire),21,39
Uri,16,24
French,23,40
Luo (Kenya and Tanzania),23,32
Wayampi,14,26
Shina,35,48
Baga Koga,17,25
Murle,21,26
Yuqui,20,40
Mandinka,19,34
Panobo,14,18
Sereer,33,43
Ntcham,21,30
Halbi,29,42
Kokota,22,27
Pangasinan,16,21
Duruwa,21,31
Nigerian Fulfulde,47,57
Kaxarari,15,20
Eastern Bolivian Guarani,12,24
Manchu,18,25
South Azerbaijani,25,34
Muinane,22,28
Northern Paiute,14,24
Olu'bo,16,21
Saliba (S\'alivan),22,32
Ke'o,24,30
Huamalies-Dos de Mayo Huanuco Quechua,21,31
Lisu,25,39
Hausa,32,45
Koyraboro Senni Songhai,15,24
Hokkaido Ainu,12,17
Central Kanuri,23,29
Jicarilla Apache,34,56
Ekpeye,24,37
Kalaallisut,19,22
Adamawa Fulfulde,24,34
Gwandara,43,65
Ngambay,18,34
Akurio,10,24
Selepet,15,21
Mossi,17,43
Gonja,23,39
Ligbi,22,38
Gbesi Gbe,31,47
Kalabari,22,43
Warray,16,21
Abua,27,40
Thado Chin,23,31
Kwak'wala,46,55
Tepo Krumen,17,39
Pemono,12,19
Iaai,36,52
Caquinte,19,27
Maranao,13,17
Fang (Equatorial Guinea),25,41
Pech,18,28
Yawanawa,14,18
San Mateo del Mar Huave,18,24
Santali,35,46
Gaam,34,49
Curripaco,25,29
Kuvi,28,47
Angolar,22,36
Tahaggart Tamahaq,25,37
Candoshi-Shapra,21,27
Gelao,31,43
Georgian,29,35
Ambonese Malay,18,23
Kaingang,11,16
Baniwa do Icana,16,24
Warao,11,16
Mungbam,24,36
Chipewyan,38,52
Ntomba,23,30
Ikpeng,12,18
Badaga,25,38
Batak Karo,16,24
Qawasqar,18,24
Qawasqar,18,24
Fasu,11,21
Camsa,22,28
Tzeltal,25,30
Kakua,12,22
Gbaya-Mbodomo,28,37
Kulung (Nepal),22,43
Mampruli,24,36
Glavda,34,43
Galibi Carib,9,15
Yansi,17,42
Turkish,25,33
Prai,17,35
Kohumono,28,38
Tabasco Chontal,25,37
Baniwa do Icana,25,37
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Serrano,33,42
Krio,22,32
Ronga,64,69
Degema,24,36
Sumbwa,20,32
Jamamadi,11,15
Northern Khmer,24,43
Maranunggu,19,24
Bulgarian,37,49
Hupda,19,34
Gidar,28,38
Southeastern Pomo,27,38
Javanese,24,33
Kare (Central African Republic),30,57
Larantuka Malay,19,25
Mabaan,19,45
Toba,20,28
Soninke,34,52
Berta,24,29
Moru,26,38
Puri,12,18
Turkish,24,40
Gadsup,9,19
Reel,20,63
Eastern Panjabi,32,51
Kofyar,23,36
Masaaba,51,63
Filipino,17,27
Siona-Tetete,18,30
Javanese,22,30
Zaparo,14,22
Kawaiisu,25,31
Hakka Chinese,16,22
Embera-Chami,16,28
Kadiweu,23,31
Juma,12,24
Jaunsari,34,51
Itbayat,19,23
Resigaro,32,37
Che,30,57
Kele-Foma,21,30
Camsa,21,27
Bengali,29,43
Mapudungun,20,26
Ningil,14,21
Tapirape,13,23
Mandarin Chinese,25,32
Ikwere,23,46
Michif,25,41
Yanomami,13,34
Maithili,34,42
Northern Dagara,29,41
Tamil,32,43
Chukchi,15,22
Toura (Cote d'Ivoire),19,50
Pular,28,38
Yugambeh-Bandjalang,12,16
Waris,13,22
Naxi (Retired),38,49
Northern Gumuz,34,44
Yora,14,22
Spanish,20,25
Marwari (India),36,46
Ngarinyin,18,24
Xeta,13,24
Qawasqar,16,19
Fang (Cameroon),23,36
Gayo,19,27
Loko,18,25
Wayana,9,16
Libyan Arabic,34,50
Korku,26,37
Achuar-Shiwiar,15,27
Vaagri Booli,23,37
Northern Kissi,22,42
Copainala Zoque,20,26
Awing,39,56
Bana,37,44
Mor (Bomberai Peninsula),14,19
Georgian,28,34
Tsafiki,16,25
San Mateo del Mar Huave,23,29
Vagla,24,54
Barain,28,41
Kayabi,14,24
Yoruba,19,31
Piapoco,15,19
Ngwe,24,38
Darma,34,42
Kabuverdianu,21,28
Lango (Uganda),18,40
Tsafiki,16,26
Mingrelian,30,35
Kinyarwanda,39,49
Baka (Cameroon),25,35
Lepcha,26,36
Kenswei Nsei,55,65
Yamba,26,38
Gujari,35,54
Brao,22,31
Yulu,35,42
Kuot,13,19
Gagnoa Bete,23,51
Komo (Democratic Republic of Congo),24,35
Belanda Viri,28,43
Igbo,28,36
Tanimuca-Retuara,11,21
Susu,21,35
Papantla Totonac,16,22
Nomatsiguenga,16,25
Daba,36,46
Imonda,13,23
Fulnio,21,33
Apinaye,17,34
Ndzwani Comorian,32,39
Manipuri,25,33
Xingu Asurini,16,27
Epena,17,38
Italian,23,30
Zayse-Zergulla,27,32
Tinputz,12,26
Mandarin Chinese,27,43
Torwali,38,51
Baatonum,17,31
Dagbani,24,37
Car Nicobarese,16,25
Niellim,23,36
Argobba,30,38
Igbo,43,59
Kaiwa,14,26
Resigaro,30,35
Ajyininka Apurucayali,20,26
Lunda,22,32
Nung (Viet Nam),21,32
Jowulu,20,45
Icelandic,23,39
Southern Tiwa,26,41
Kwese,16,25
Dyula,23,39
Ngas,30,44
Cavinena,20,24
Bouyei,24,38
Ngazidja Comorian,41,48
Murui Huitoto,14,20
Tengger,20,42
Kotiria,16,24
Trumai,23,29
Yaminahua,14,22
Wan,21,36
Kota (India),26,41
Alabama,15,21
Dutch,24,39
Tigak,12,17
Engenni,20,33
Kwambi,29,37
Dime,53,73
Irula,23,30
Aari,26,36
Koryak,16,21
Golin,13,23
Yuchi,38,46
Denya,22,30
Kom (Cameroon),59,75
Anyin,19,40
Aragonese,33,45
Kasem,19,40
Orma,23,33
Mbalanhu,23,31
Buamu,17,28
Kharia,31,36
Sumi Naga,35,46
Copainala Zoque,16,22
San Miguel El Grande Mixtec,19,32
Kahe,22,32
Southern Kiwai,12,19
Cameroon Mambila,19,25
Karo (Brazil),14,27
Shasta,17,21
Merey,33,44
Carapana,11,23
Qaqet,14,22
Telugu,47,68
Waama,13,41
Wapishana,18,22
Suba-Simbiti,23,39
Ingush,35,48
Bafanji,26,59
Ndai,32,57
Awadhi,37,45
Paumari,22,28
Tumtum,39,55
Desano,12,18
Arhuaco,16,32
Ahtena,30,35
Fulnio,18,30
Southern Yukaghir,21,33
Huastec,21,26
Nankina,14,20
Karipuna Creole French,22,32
Kathmandu Valley Newari,24,32
Krenak,22,35
Eastern Mari,19,27
Upper Guinea Crioulo,23,28
Paez,29,37
Tzeltal,22,28
Ga,29,41
Sedang,39,53
Idoma,47,75
Deni,18,22
Western Karaboro,20,45
Movima,19,29
Coastal-Naga Bikol,23,28
Eloyi,41,51
Dibole,21,31
Gbaya-Mbodomo,28,38
Taushiro,12,17
Kangaki-Kagbaaga-Kajoko Bidyogo,18,25
Telugu,32,43
Komo (Sudan),23,31
Eten,63,74
Keiga,37,59
Huba,24,31
Bamun,28,38
Southeast Ijo,24,44
Igede,24,38
Mufian,17,22
Izere,27,39
Nubi,30,35
Bassari-Tanda,21,30
Aleut,24,27
Abipon,13,23
Kanoe,12,26
Mbo (Cameroon),20,31
Tonga (Tonga Islands),12,17
Nzima,24,40
Ik,31,44
Kashmiri,27,56
Akaselem,20,52
Aikana,22,32
Lakota Dida,27,57
Yuracare,18,25
Pa'o Karen,20,34
Indonesian,23,31
Archi,81,91
Jur Modo,31,49
Shuar,16,24
Tama (Chad),21,30
Natugu (Retired),30,47
Bakaka,15,31
Maxakali,10,20
Northern Bobo Madare,21,33
Gamo-Gofa-Dawro,26,36
Tunen (Retired),17,26
Tiruray,16,22
Wahgi,17,23
Yabarana,11,18
Mwani,21,26
Sissala of Burkina Faso,22,51
Polish,31,37
Tacana,18,22
Nyahkur,26,50
Jola-Fonyi,19,29
Yana,22,30
Norwegian Bokmal,27,48
Apiaka,12,22
Afade,27,36
Tenharim,14,26
Oko-Eni-Osayen,18,30
Mada (Cameroon),22,40
Tshangla,32,37
Chrau,20,33
Chickasaw,16,25
Ngoshie,26,34
Amarakaeri,15,33
Mori Bawah,22,27
Karang,30,40
Ayoreo,20,30
Siriono,18,28
Yucatec Maya,20,30
Dieri,22,25
Dangaleat,21,28
South Bolivian Quechua,32,37
Mizo,33,39
Macuna,10,22
Kayapo,16,33
Mada (Nigeria),23,41
Xerente,13,27
Tsuvadi,28,55
Dan,19,39
Kakua,21,26
Central Mazahua,45,63
Amanab,14,19
Iwam,11,17
Yanesha',23,29
Hawaiian,8,13
Luwo,19,32
Parecis,15,19
Shawnee,13,19
Kol (Cameroon),28,55
Kurukh,21,32
Hopi,22,28
Lukpa,17,37
Ngizim,34,40
Nafaanra,25,44
Nobiin,33,45
Palauan,10,22
Önge,16,24
Nonuya,20,26
Makonde,18,28
Itonama,19,25
Northern Tosk Albanian,28,35
Pana (Central African Republic),34,66
Ngas,24,36
Afitti,17,26
Comox,37,42
Mofu-Gudur,35,44
Tem,25,36
S'gaw Karen,27,39
Nias,19,25
Foodo,23,44
Arawete,12,21
Antakarinya,17,23
Ut-Main,36,56
Afar,17,27
Sabaot,13,31
Modern Hebrew,24,30
Central Dagaare,24,54
Taroko,33,43
Konni,31,49
Gwandara,28,48
Lugbara,27,42
Yareba,13,18
Konkomba,21,38
Kuruaya,18,28
Ndonga,29,36
Iloko,17,23
Western Farsi,24,30
Straits Salish,35,40
Coeur d'Alene,40,48
Kwangali,22,27
Loniu,16,23
Awtuw,11,18
Logo,27,39
Budu,31,43
Muniche,22,27
Marathi,42,55
Umbundu,20,30
Totela,44,54
Northern Ngbandi,19,31
Wichita,21,29
Zhenkang Wa,27,49
Northern Embera,20,32
Koya,21,31
Eastern Karaboro,16,26
Apinaye,14,49
Wari',14,20
Moro,22,29
Andoque,11,26
Loma (Liberia),21,51
Central Bai,18,29
Kafa,22,27
Halh Mongolian,21,33
Haka Chin,45,52
Mambai,26,54
Medumba,16,25
Basque,23,28
Gade Lohar,31,50
Galician,21,28
Armenian,30,37
Belize Kriol English,22,35
Comanche,12,18
Bakaka,19,34
Hanga,23,29
Akan,28,60
Savosavo,17,22
Tunica,18,25
Swahili,32,37
Yagaria,14,23
Adamawa Fulfulde,27,36
Ofaye,14,24
Kita Maninkakan,19,33
Khmu,23,41
Olu'bo,34,46
Tadaksahak,59,70
Rundi,22,29
Irish,45,69
Moken,20,38
Aja (Benin),23,37
Aleut,30,36
Southern Sierra Miwok,15,21
Burmese,33,46
Bullom So,22,36
Tigrinya,32,39
Fali,39,50
Northern Toussian,16,35
Yuracare,18,25
East Makian,19,24
South Efate,15,20
Central Kanuri,25,35
Banda Malay,18,23
Biak,14,19
Guahibo,17,35
Kazym-Berezover-Suryskarer Khanty,18,31
Dan,44,92
Swedish,18,35
Bardi,17,24
Jumjum,20,39
Ndemli,30,53
Hadza,57,62
Liko,33,45
Chechen,32,44
Siamou,22,41
Mesqan,34,41
Wubuy,19,23
Meta',33,50
Napo Lowland Quechua,20,23
Oroko,22,29
Mbya Guarani,14,26
Southern Nambikuara,25,43
Mokpwe,22,31
Lealao Chinantec,28,35
Karamojong,21,66
Ndali,17,31
Burji,26,36
Bomitaba,16,28
