language,consonants,phonemes
Isebe,9,23
Igo,23,33
Western Arrarnta,26,29
Central-Eastern Niger Fulfulde,27,37
Vai,28,43
Beja,21,26
Bhele,19,28
Sipacapense,22,32
Ngarinyin,18,24
Tapirape,13,23
Iu Mien,33,41
Chamacoco,21,37
Ama (Sudan),18,25
Biloxi,12,20
Tzotzil,21,26
Kwami,28,40
Imonda,13,23
Inor,39,45
Maltese,45,55
Sakha,33,49
Ngomba,19,27
Mbo (Cameroon),19,35
Bouyei,24,38
Alawa,23,28
Arandai,13,18
Alyawarr,25,32
Amarakaeri,15,33
Panamint,23,36
Moken,20,38
Lango (Sudan),16,32
Pana (Central African Republic),34,66
Northern Pame,40,54
Huehuetla Tepehua,26,36
Sereer,33,43
Bamun,28,38
Juang,19,29
Paumari,22,28
Aghem,25,35
Mossi,17,43
Hdi,37,41
Tatuyo,11,17
Suruaha,18,23
Kakua,12,22
Alamblak,18,25
Lagwan,34,41
Lumun,17,35
Luwo,19,32
Cabiyari,12,17
Koasati,15,25
Kadiweu,23,31
Sukuma,38,57
Kota (India),23,28
Baangi,28,56
Principense,22,31
Tachelhit,33,37
Zulu,32,37
Moseten-Chimane,26,38
Huba,24,31
Yemba,17,27
Eastern Ojibwa,16,27
Palauan,10,22
Selk'nam,21,29
Chopi,61,68
Modern Hebrew,24,30
Mullukmulluk,14,19
Western Keres,39,51
Kharia,31,36
Saxwe Gbe,24,38
Camsa,22,28
Zulu,35,43
Eastern Karaboro,16,26
Purepecha,26,32
Bumbita Arapesh,15,22
Ucayali-Yurua Asheninka,24,32
Waura,16,26
Mambwe-Lungu,19,36
Konkani,35,45
Mangbetu,36,47
Gujari,35,54
Border Kuna,19,24
Mandinka,19,34
Kunjen,23,28
Rama,19,28
Northern Tosk Albanian,28,35
Amo,25,35
Macaguan,16,22
Luiseno,23,34
Pwo Northern Karen,23,52
Ossetian,30,39
Irula,31,52
Komo (Sudan),23,28
Western Farsi,24,30
English,27,40
Fe'fe',17,25
Dime,53,73
Wik-Mungkan,13,23
Ngwe,24,38
Tundra Nenets,27,35
Koya,21,31
Kxoe,95,120
Central Mazahua,45,60
Àhan,26,43
Bukusu,20,30
Befang,43,59
Wangaaybuwan-Ngiyambaa,15,18
Ngombale,37,59
Jur Modo,31,49
Yamba,26,38
Yamana,15,20
Mann,22,39
Gaviao Do Jiparana,19,29
Capanahua,16,24
Kiowa,22,42
Orma,23,33
Siriono,16,28
Dimli,30,44
Yurok,23,35
San Martin Quechua,15,18
Zarma-Kaado,20,40
Tinigua,22,40
Igo,23,33
Irish,45,69
Herero,19,26
S'gaw Karen,27,36
Mokpwe,22,31
Central Aymara,36,42
Maung,17,22
Usan,14,20
Duala,21,33
Aghem,28,49
Southeastern Pomo,27,32
Reyesano,18,22
Pero,18,30
Iyo'wujwa Chorote,16,21
Chacobo,16,20
Piaroa,23,30
Yaminahua,14,22
Murle,21,26
Tira,26,42
Djeoromitxi,14,24
Tacana,18,22
Nias,19,25
Niellim,23,36
Kambaata,49,59
Wayuu,28,46
Kakua,21,26
Cashibo-Cacataibo,15,21
Hokkaido Ainu,11,16
Aringa,35,49
Ocaina,27,38
Yao,18,29
Navajo,36,54
Shall-Zwall,14,18
Sumbwa,20,32
Godie,26,42
Dan,20,48
Shuar,13,21
Paraujano,13,25
Ga,32,47
Catalan,27,39
Chimila,16,36
Southern Bobo Madare,19,38
Tonkawa,15,25
Maxakali,10,20
Iloko,17,21
Korubo,14,20
Nzima,24,40
Yukpa,12,18
Shwai,25,38
Hills Karbi,28,39
Embera-Catio,19,31
Yawanawa,15,19
Belanda Viri,28,43
Sundanese,19,26
Cayubaba,17,33
Katcha-Kadugli-Miri,39,62
Shina,35,48
Afrikaans,16,39
Gonja,23,39
Baruga,14,24
Pangwa Naga,23,29
Lambadi,24,34
Wapishana,17,25
Tamasheq,22,43
Loko,18,25
Nara,17,22
Choctaw,15,21
Nomaande,14,30
Giryama,40,47
Jicarilla Apache,34,56
Otoro,30,44
Holoholo,17,26
Mungaka,21,33
Taos Northern Tiwa,26,38
Vietnamese,22,36
Tese,24,47
Huambisa,15,23
Tocho,15,27
Phalura,30,40
Northern Puebla Nahuatl,16,20
Nimboran,12,18
Akan,21,35
Wari',15,21
Awngi,28,35
Sakha,22,34
Gade Lohar,31,50
Sindhi,44,54
Naasioi,8,13
Karitiana,11,31
Saamia,20,34
Cha'palaa,24,28
Ngoshie,26,34
Ngangam,22,39
Ncane,17,41
Eastern Cham,21,30
Eastern Tamang,19,29
Nivkh,28,35
Mochica,20,32
Thai,21,30
Southern Ma'di,47,59
Kwasio,46,54
Dompo,22,31
Yabarana,11,18
Saotomense,19,32
Faiwol,12,20
Bena (Tanzania),22,34
Bare,19,23
Guajajara,15,22
Hawaiian,8,13
Karok,16,27
Glavda,34,43
Western Bru,20,42
Lishan Didan,24,40
Tepo Krumen,17,39
Desano,12,18
Sursurunga,15,21
Maxakali,10,20
Lao,28,40
Iraqw,33,45
Aja (Sudan),38,48
Kinnauri,31,46
Waimaha,11,23
Ternate,20,25
Huarijio,12,26
Baure,14,18
Lunda,22,32
Wahgi,17,23
Murui Huitoto,14,20
Friulian,25,39
Chechen,32,44
Yine,16,26
Murle,20,34
Juma,12,24
Ewe,27,42
Fwai,19,35
Siksika,13,25
Matses,15,21
Lele (Chad),23,36
Iwam,11,17
Hupa,35,42
Hokkaido Ainu,12,17
Ewondo,26,34
Eastern Bolivian Guarani,12,24
Bini,25,48
Larantuka Malay,19,25
Eastern Oromo,48,60
Para Gaviao,11,21
Toura (Cote d'Ivoire),19,50
Bissa,18,24
Mwotlap,15,22
Au,10,17
Hungarian,26,40
Tuyuca,11,23
Yoruba,18,29
Gbaya-Bossangoa,31,45
Achuar-Shiwiar,15,27
Lahu,26,35
Awara,19,25
Ntcham,21,30
Mizo,33,39
Kabuverdianu,21,28
Fuliiru,24,36
Tumtum,39,55
Cuiba,17,25
Ndamba,19,24
Mato Grosso Arara,19,33
Kala Lagaw Ya,18,24
Hausa,25,31
Mbe,26,37
Seneca,11,27
Southern Tiwa,26,41
A-Pucikwar,16,24
Plateau Malagasy,21,25
Marghi Central,36,44
Beembe,16,26
Galo,17,29
Bambara,20,43
Tohono O'odham,19,29
Piraha,8,11
Badaga,25,38
Central Dagaare,24,54
Somali,22,32
Katukina,12,20
Kuria,15,22
Sudanese Arabic,54,62
Orokaiva,12,17
Paraguayan Guarani,24,36
Plateau Malagasy,31,36
Iloko,17,23
Ngizim,34,40
Coeur d'Alene,40,48
Kwoma,24,31
Siang,13,17
Wuzlam,34,42
Galibi Carib,16,22
Northeast Maidu,17,23
Afar,17,27
Movima,19,29
Luvale,22,36
Kota (India),26,41
Northeast Maidu,18,24
Nyangumarta,20,27
Jamamadi,11,15
Bade,33,46
Weh,37,47
Yemsa,25,40
Wogeo,15,20
Jere,24,44
Mbum,30,38
Quechan,28,38
Moken,22,32
Central Kanuri,25,35
Tangkhul Naga,27,40
Tok Pisin,15,27
Bashkir,27,38
Bella Coola,28,31
Jumjum,20,39
Northern Paiute,14,24
Binandere,11,35
Ocaina,25,34
Northwestern Kolami,21,34
French,23,40
Seri,17,25
Tama (Chad),21,30
Shawnee,13,19
Nubi,30,35
Biali,14,27
Ngalakan,17,26
Ejagham,20,27
Huaylas Ancash Quechua,20,30
Tlachichilco Tepehua,24,34
Bafia,25,48
Tinputz,12,26
Ahanta,24,40
Loma (Liberia),21,51
Crow,10,23
Inor,39,45
Bondo,21,27
Island Carib,17,29
Vilela,24,29
Dizin,24,30
Swahili,31,36
Yawalapiti,17,21
Kgalagadi,43,53
Wolof,38,54
Lakkia,31,59
Kurukh,46,68
Washo,26,32
Bafaw-Balong,27,47
Breton,25,42
Njyem,20,42
Norwegian Bokmal,22,46
West Coast Bajau,17,23
Chiripa,17,29
Bororo,13,20
Lak,60,69
Central Siberian Yupik,32,36
Belize Kriol English,22,35
Indonesian,22,31
Dera (Indonesia),11,17
Kalaallisut,19,22
Basque,23,28
Ikpeng,12,18
Fuliiru,25,35
Marwari (India),36,46
Fulnio,21,33
Ache (Tupian),11,21
Hixkaryana,18,23
Kenswei Nsei,55,65
Turkish,24,40
Fang (Equatorial Guinea),25,41
Tulu,23,35
Sissala of Burkina Faso,22,51
Krongo,40,62
Isoko,28,37
Kotiria,16,24
Denya,22,30
Ashaninka,15,19
Japreria,14,20
Aikana,22,32
Baniwa do Icana,16,24
Koyraboro Senni Songhai,33,48
Ajumbu,26,39
Abidji,21,39
Mudhili Gadaba,19,31
Itbayat,19,23
Gavar,47,55
Pa'o Karen,20,34
Mende (Sierra Leone),23,34
Ngas,30,44
Northern Kissi,22,42
Alabama,15,21
Baga Koga,17,25
Kharia,31,41
Kariri-Xoco,14,21
Palikur,14,24
Lu,22,31
Northern Uzbek,24,30
Ajyininka Apurucayali,20,26
Guaja,12,24
Chibcha,16,22
Biak,14,24
Loma (Liberia),28,42
Anufo,45,59
Diriku,23,28
Hausa,33,43
Ebira,19,31
Baoule,21,37
Tariana,23,38
Ogbia,24,34
Baniwa do Icana,18,26
Toba,20,28
Igbo,43,59
Lele (Guinea),19,28
Mawa (Chad),24,33
Boko (Benin),19,34
Gujari,32,50
Kabyle,27,30
Emai-Iuleha-Ora,27,48
Eyak,32,45
Santali,35,46
Awngi,30,39
Lakota,27,36
Northern Ngbandi,19,31
Kunimaipa,15,20
Mal,17,41
Cherepon,26,38
Sissano,37,46
Saurashtra,32,42
Naxi (Retired),38,49
Ligbi,22,38
Arawete,12,21
Bagirmi,29,48
Kipsigis,14,37
Lese,29,42
Sa'ban,38,46
Libyan Arabic,34,50
Ingush,35,48
Ga,24,38
Thavung,20,47
Banda-Ndele,33,46
Kisa,24,38
Central Kanuri,18,25
Wayampi,14,26
Boro (Ethiopia),22,30
Berta,24,29
Nugunu (Cameroon),15,26
Vietnamese,21,39
Gweno,24,29
Efik,13,20
Anyin Morofo,21,37
Biak,14,19
Dagur,22,29
Jarawa (Nigeria),28,39
Koyraboro Senni Songhai,15,24
Northern Bobo Madare,21,37
Kpan,24,34
Burarra,16,21
Kwese,16,25
Hiligaynon,20,25
Ava-Canoeiro,12,24
Yana,22,30
Kaxuiana,12,18
Ndemli,30,53
Bum,37,47
Aleut,30,36
Tangale,40,60
Aguaruna,12,20
Nepali Kurux,34,39
Zuni,20,25
Tikar,27,46
Shuswap,37,44
Chonyi-Dzihana-Kauma,40,47
Apiaka,12,22
Mezquital Otomi,42,58
Sebat Bet Gurage,36,42
Papantla Totonac,20,26
Beng,24,49
Macushi,10,22
Gaam,34,49
Inor,40,47
Kita Maninkakan,19,33
Southeast Ijo,24,44
Khmu,23,41
Tunen (Retired),17,26
Tigrinya,32,39
Idoma,47,75
Kanoe,12,26
Yanyuwa,29,32
Tibetan,24,38
Bench,46,56
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Amundava,14,26
Navajo,31,47
Lealao Chinantec,28,35
Zay,23,37
Nyeu,20,40
Ibibio,17,32
Tieyaxo Bozo,19,36
Dghwede,33,38
Adioukrou,21,32
Eastern Mari,25,34
Ngambay,18,34
Tupari,14,29
Makaa,30,55
Karadjeri,17,20
Sebat Bet Gurage,34,42
Hai//om,24,29
Southern Sami,39,45
Guerrero Amuzgo,25,37
Northern Grebo,19,36
Izi-Ezaa-Ikwo-Mgbo,29,40
Gude,30,36
Siona-Tetete,18,30
Koyra Chiini Songhay,21,36
Chipewyan,38,52
Eastern Low German,23,37
Longto-Voko,20,31
Dibole,21,31
Ik,31,44
Mundani,23,41
Kamba (Kenya),13,31
Copainala Zoque,26,32
Izi-Ezaa-Ikwo-Mgbo,40,51
Alladian,23,36
Umotina,12,20
Gban,20,36
Karo (Brazil),14,27
Toro So Dogon,16,28
Mekens,16,26
Meta',33,50
Ngiemboon,19,30
Lengola,24,32
Nigerian Fulfulde,47,57
Mapudungun,22,28
Eastern Panjabi,50,73
Legbo,38,53
Mandarin Chinese,24,49
Cebaara Senoufo,22,38
Naki,36,44
Trio,10,24
Limbum,23,33
Chimariko,33,42
Matbat,15,20
Gadsup,9,19
Madurese,27,35
Mundang,37,67
Mbabaram,20,24
Soninke,24,39
Fang (Cameroon),23,36
Armenian,30,36
Even,17,27
Karamojong,21,66
Coastal-Naga Bikol,23,28
Camsa,21,27
Kalkutung,20,23
Boro (Ethiopia),16,25
Tachelhit,28,31
Satawalese,29,42
Defaka,18,42
Berbice Creole Dutch,20,26
Western Maninkakan,20,27
Myene,29,36
Subiya,46,51
Yanesha',24,33
Ntomba,23,30
Emerillon,16,30
Chokri Naga,34,39
Anfillo,38,48
Hakka Chinese,16,22
Kazym-Berezover-Suryskarer Khanty,18,31
Chepang,18,24
Muinane,22,28
Kuwaataay,20,34
Lyele,24,44
Wubuy,19,24
Northern Nuni,21,54
Popti',27,32
Irantxe-Munku,21,39
Mescalero-Chiricahua Apache,31,51
Konkomba,21,38
San Mateo del Mar Huave,18,24
Dangaleat,21,28
Korafe-Yegha,19,24
Maria (India),22,39
Kulung (Nepal),22,43
S'gaw Karen,27,39
Mayogo,33,46
Akpes,21,34
Piapoco,15,19
Bandi,23,48
Lepcha,26,36
Japanese,15,20
Secoya,14,26
Mamara Senoufo,29,50
Dagbani,23,31
Blang,24,40
Beembe,19,41
Mwan,21,39
Attie,24,47
Yaoure,23,45
Irigwe,79,95
Laz,27,32
Mambai,26,54
Ngiemboon,17,28
Zo'e,14,26
Ket,18,25
Assamese,22,37
Soo,18,28
Amharic,52,59
Tawallammat Tamajaq,23,37
Ninam,12,18
Nisga'a,32,42
Karang,30,40
Skou,13,23
Tetum,13,18
Abua,27,40
Hindi,40,61
Ghomala',36,59
Waorani,12,32
Zhenkang Wa,27,49
Kusaal,22,44
Uru-Eu-Wau-Wau,14,26
Northern Lushootseed,33,37
Kinyarwanda,39,49
Lisu,25,39
Kwangali,22,27
Mongo,45,56
Kanoe,12,26
Georgian,28,34
Baka (Sudan),36,46
Arhuaco,16,32
Imbabura Highland Quichua,17,20
Awngi,28,39
Kwanja,21,43
Pemon,10,17
Southern Sama,17,23
Chickasaw,16,25
Ndali,17,31
South Wa,34,77
Betta Kurumba,22,37
Taroko,33,43
Irish,44,68
Canela-Kraho,13,29
Ebang,27,34
Guarayu,14,26
Moseten-Chimane,23,41
Warao,11,16
Panare,13,20
Tz'utujil,25,35
Ngiti,44,56
Ukrainian,24,30
Igbo,28,36
Liberia Kpelle,32,49
West Makian,17,23
Acheron,18,38
Yulu,35,42
Liko,33,45
Wamey,39,46
Candoshi-Shapra,21,27
German,23,39
Paraguayan Guarani,18,30
Kharia,31,45
Ekpeye,24,37
Njebi,24,34
Bilua,16,41
Pulaar,28,38
Kyenga,22,37
Akaselem,20,52
Dagbani,24,37
Reel,20,63
