language,consonants,phonemes
Yuchi,38,49
Mapudungun,20,26
Kuwaataay,20,34
Tupinamba,13,25
North Junin Quechua,19,25
Bagirmi,29,48
Afitti,17,26
Basque,23,28
Kutep,28,46
Gbaya-Mbodomo,28,37
Moseten-Chimane,23,41
Banda Malay,18,23
Djeoromitxi,14,24
Boikin,17,25
Woun Meu,19,33
San Juan Guelavia Zapotec,29,47
Chamicuro,19,29
Mao Naga,20,26
Sa'ban,19,26
Zaiwa,21,32
Eastern Pahari,35,47
Northwestern Kolami,21,34
Andoque,11,35
Mbe,26,37
Palikur,14,24
Bengali,29,43
Japreria,14,20
Digo,41,48
Japanese,27,40
Qawasqar,18,24
Alyawarr,25,32
Zulu,32,37
Bengali,36,53
Nobiin,33,45
Yoruba,19,31
Cherokee,11,17
Southern Nuni,38,60
Araona,19,23
Bambassi,23,36
Leh-Kenhat,37,45
Nyahkur,26,50
Southeastern Kolami,36,46
Eastern Yiddish,38,47
Gikyode,29,51
Buwal,38,43
Icelandic,23,39
Au,10,17
Tunica,17,24
Eastern Ojibwa,16,27
Izi-Ezaa-Ikwo-Mgbo,29,40
Pohnpeian,14,20
Jola-Esulalu,31,51
Abipon,13,23
Indonesian,23,31
Inor,39,45
Wolof,38,54
Pengo,22,32
Pinyin,42,66
Hopi,22,28
Acoli,17,29
Abipon,15,20
Akawaio,13,23
Tinputz,12,26
Bariai,12,17
Siriono,16,28
Sidamo,25,35
Kokota,22,27
Fur,19,30
Mandarin Chinese,25,32
Modern Greek,21,26
Tigak,12,17
Mampruli,22,32
Northern Kurdish,30,47
Wongo,15,24
Yue Chinese,22,32
Tukang Besi North,24,29
Irantxe-Munku,21,39
Yagua,11,23
Nepali Kurux,34,39
Bangolan,27,40
Mpongmpong,29,38
Ocaina,25,34
Iaai,33,52
Manya,18,27
Akan,18,31
Slovenian,21,37
Bum,37,47
Guahibo,17,29
Bodo (India),15,21
Hoava,16,21
Hungarian,50,65
Loxicha Zapotec,23,30
Sissala of Burkina Faso,24,42
Bassari-Tanda,21,30
Central Kanuri,18,25
Guato,17,25
Matis,15,21
Dime,53,73
Xavante,11,24
Ega,27,39
Tira,26,42
Merey,33,44
Anfillo,38,48
Santali,35,46
Karok,16,27
Loko,18,25
Northern Grebo,19,36
Tigre,47,54
Tok Pisin,15,27
Argobba,30,38
Northern Haida,46,49
Pume,23,38
Hdi,37,41
Northeast Maidu,18,24
Kharia,31,45
Brokskat,31,41
Ajumbu,26,39
Embera-Baudo,21,33
Munduruku,17,37
Ikpeng,12,18
Enawene-Nawe,13,25
Pular,28,38
Nonuya,20,26
Loma (Liberia),21,51
Jebero,17,21
North Moluccan Malay,21,27
Nyong,23,42
Chuvash,30,39
Hausa,31,38
Southern-Coastal Tsimshian,38,41
Ambulas,17,24
San Miguel El Grande Mixtec,19,32
Sharanahua,15,23
Adamawa Fulfulde,29,39
Kabardian,49,56
Mocovi,21,29
Rukai,23,27
Kangri,29,41
Tunia,24,40
Kuanyama,26,33
German,22,41
Tuvinian,21,37
Akpes,21,34
Darma,34,42
Nanai,18,24
Maung,17,22
Moseten-Chimane,23,41
Nigerian Fulfulde,47,57
Wolof,26,40
Movima,19,29
Aja (Benin),28,45
Ndamba,19,24
Baka (Sudan),36,46
Baangi,28,56
Nootka,37,42
Ticuna,18,29
Giryama,40,47
Torwali,38,51
Degema,24,36
Petats,15,30
Central Kanuri,25,35
Movima,18,23
Jola-Fonyi,19,29
Kunimaipa,15,20
Waima,9,14
Car Nicobarese,16,25
Saurashtra,32,42
Mba,24,31
Leh-Kenhat,33,38
Bare,19,23
Tibetan,24,38
Akan,22,40
Sekpele,21,33
Cuiba,17,25
Gwandara,43,65
Kawaiisu,25,31
Madi,45,54
Kusunda,32,38
Embera-Catio,19,31
Kathmandu Valley Newari,24,32
Bilin,31,38
Aari,26,36
Wichita,21,29
English,27,40
Ahtena,30,35
Avikam,25,34
Halkomelem,32,47
Saraiki,48,83
Yanomamo,12,33
Waris,13,22
Amele,15,20
Dagur,22,29
Chol,20,26
Ashaninka,17,21
Thavung,20,47
Tinigua,22,40
Hindi,71,94
Mwaghavul,25,37
Hills Karbi,28,39
Tiv,31,40
Western Keres,39,51
Didinga,36,58
Mekens,16,26
Shuar,16,24
Tapiete,15,27
Wawa,30,49
Aleut,30,36
Achagua,19,29
Saxwe Gbe,24,38
Paraujano,13,25
Mullukmulluk,14,19
Kashmiri,28,56
Sanuma,11,24
Cameroon Mambila,19,25
Buamu,17,28
Tipai,25,34
Tzeltal,22,28
Morokodo,42,54
Tachelhit,28,31
Ut-Main,36,56
Kofyar,23,36
Northwest Gbaya,30,53
Parakana,12,17
Burmese,34,50
Dafla,15,24
Camsa,22,28
Pai Tavytera,15,27
Kota (India),26,41
Bororo,15,22
Ajyininka Apurucayali,20,26
Bakoko,26,33
Önge,16,24
Betta Kurumba,22,37
Callawalla,26,32
Krenak,22,35
Mato Grosso Arara,19,33
Yidiny,13,16
Doyayo,22,48
Kotiria,16,24
Tee,23,38
Cebaara Senoufo,22,38
Mandarin Chinese,27,43
Polish,31,37
Kabiye,22,47
Waura,16,26
Northern Gyalrong,49,57
Southern Samo,18,26
Krongo,40,62
Xiriana,19,24
Njebi,24,34
Tengger,20,42
Nigerian Pidgin,23,32
Bukusu,20,30
Lealao Chinantec,28,35
Tiruray,16,22
Phalura,30,40
Akawaio,10,21
Myene,29,36
Crow,10,23
Masalit,31,45
Manam,13,18
Munduruku,17,39
Chacobo,17,21
Chibcha,16,22
Mbya Guarani,14,26
Meta',33,50
Yoruba,18,32
French,23,40
Minica Huitoto,18,24
Adamawa Fulfulde,37,47
Gbaya-Bossangoa,31,45
Georgian,28,34
Dieri,22,25
Alladian,23,36
Aguaruna,12,20
Western Farsi,24,30
Hausa,25,31
Mochi,20,25
Krikati-Timbira,11,26
Lu,22,31
Liberia Kpelle,21,45
Gbaya-Mbodomo,28,38
Fipa,20,35
San Mateo del Mar Huave,23,29
Tunen (Retired),17,26
Nisga'a,32,42
Kadiweu,23,31
Galician,21,28
Kotiria,16,28
Dafla,16,27
Sissala of Burkina Faso,22,51
Aleut,24,27
Jungle Inga,13,16
Kahe,22,32
Vaagri Booli,23,37
Wichi Lhamtes Nocten,23,28
Guerrero Amuzgo,25,37
Chimariko,33,42
Marghi Central,30,34
Acatepec Me'phaa,20,30
Zo'e,14,26
Ngas,32,43
Tipai,25,34
Logo,27,39
Mwan,21,39
Adamawa Fulfulde,27,36
Toro So Dogon,21,42
Yanomamo,11,32
Galibi Carib,9,15
Fang (Equatorial Guinea),25,41
Zuni,44,54
Zarma-Kaado,20,40
Tasomi-Tata,14,21
Afade,27,36
Swahili,31,36
Adzera,18,25
Cayubaba,17,33
Uru-Eu-Wau-Wau,14,26
Yue Chinese,20,25
Min Dong Chinese,14,21
Toba,21,28
Kxoe,95,120
Moroccan Arabic,74,78
Sentani,10,17
Cupeno,27,38
Mising-Padam-Miri-Minyong,34,43
Bhili,35,62
Cabiyari,12,17
Masai,21,43
Anyin Morofo,31,49
Baniva de Maroa,17,25
Imbabura Highland Quichua,17,20
Siriono,18,28
Lithuanian,36,52
Huehuetla Tepehua,26,36
Igbo,43,59
Northern Khmer,24,43
Ndemli,30,53
Jicarilla Apache,34,56
Ao Naga,24,32
Aklanon,17,20
Namia,9,15
Kwoma,24,31
Lahu,26,35
Mbalanhu,23,31
Gude,30,36
North Junin Quechua,19,25
Bambalang,34,57
Mambai,26,54
Naasioi,8,18
Bambara,20,43
Inor,39,45
Mpade,30,40
Lakkia,33,55
Lenakel,15,21
Guinea Kpelle,24,39
Ngizim,34,40
Yaoure,23,45
Baniwa do Icana,25,37
Ute-Southern Paiute,19,37
Romanian,22,31
Lyele,24,44
Kele-Foma,21,30
North Marquesan,12,22
Mundang,37,67
Apinaye,13,30
Kharia,31,36
Awiyaana,11,20
Konni,31,49
Macuna,10,22
Bundeli,38,55
Mungbam,24,36
Limbum,23,41
Lama (Togo),17,53
Ndai,32,57
Kasem,19,40
Quileute,33,37
Panare,12,25
Gweno,24,29
Pokoot,17,39
Awa-Cuaiquer,16,26
Somali,22,32
Otoro,30,44
Wapishana,17,29
Rundi,22,29
Noone,19,33
Koya,19,24
Pagibete,42,51
Baniwa do Icana,16,24
Selee,18,33
Iraqw,33,48
Siriono,18,30
Yora,14,22
Wayuu,28,46
South Nuaulu,12,17
Telugu,47,68
Denya,22,30
Arandai,13,18
Apinaye,14,49
Farefare,20,30
Ashe,24,36
Deni,18,22
Northern Uzbek,24,30
Ejagham,21,32
Resigaro,32,37
Wik-Mungkan,13,18
Peve,30,38
Bulgarian,37,49
Inor,40,47
Sebat Bet Gurage,35,42
Navajo,31,47
Gwandara,28,48
Gaam,24,33
Tehuelche,28,35
Umbundu,20,30
Bakairi,16,30
Cajamarca Quechua,19,22
Suya,13,28
Nateni,13,40
Shipibo-Conibo,16,24
Kaingang,13,27
Southeastern Pomo,27,32
Liberia Kpelle,32,49
Nyankole,20,28
Urali,26,46
Northern Lushootseed,33,37
Baatonum,18,30
Iloko,17,21
Vame,38,46
Poyanawa,14,21
Selkup,18,34
Kela (Papua New Guinea),16,30
West Makian,17,23
Paraguayan Guarani,24,36
Amharic,52,59
Fuliiru,25,35
Central Pashto,31,38
Boko (Benin),19,34
Angolar,22,36
Buli (Ghana),23,46
Lakota,28,36
Hanga,23,29
Yanesha',24,33
Western Cham,21,32
Hoti,21,35
Klao,11,27
Mapoyo,12,19
Ejagham,19,29
Cha'palaa,24,28
Kituba (Democratic Republic of Congo),15,22
Even,18,36
Paez,29,39
Panara,11,26
Zhenkang Wa,27,49
Bakaka,19,34
Zaparo,14,22
Kala Lagaw Ya,18,24
Hangaza,23,35
Arabela,11,18
Arabela,19,29
Paumari,22,28
Egyptian Arabic,27,35
Huallaga Huanuco Quechua,16,22
Kenyang,21,41
Konkomba,21,38
Yine,16,26
Moseten-Chimane,26,38
Andoque,11,26
Zulgo-Gemzek,29,34
Kwaya,17,29
Resigaro,30,35
Yapese,28,44
Logba,25,35
Mossi,17,43
Lusi,16,21
Halh Mongolian,21,33
Krache,17,44
Northern Pame,40,54
Saotomense,19,32
Tzotzil,21,26
Badaga,25,38
Murrinh-Patha,21,25
Gelao,31,43
Gwandara,35,64
Southern Kiwai,12,19
Shawnee,13,19
Duala,21,33
Koreguaje,18,30
Liko,33,45
Ket,18,25
Ndonga,29,36
Matses,15,21
Yanomami,13,34
Ngombale,37,59
Irigwe,79,95
Wayana,9,16
Buginese,19,25
Manipuri,25,33
Mundani,23,41
Kwami,28,40
Maxakali,10,20
Macedonian,26,32
Yerukula,20,38
Nawdm,21,35
Kwaza,29,45
Hamer-Banna,25,35
Moyon,24,37
Pemon,10,21
Borana-Arsi-Guji Oromo,26,36
Leco,24,30
Kafa,22,27
Muniche,22,27
Telugu,40,51
Northern Dong,20,27
Hadiyya,46,56
Nivacle,22,28
Piapoco,15,19
Avar,44,49
Tlachichilco Tepehua,24,34
Ditammari,17,32
Kagulu,26,31
Upper Guinea Crioulo,23,28
Comox,37,42
Shwai,25,38
Klamath-Modoc,33,37
Dera (Indonesia),11,17
Apiaka,12,22
Tanacross,35,54
Puri,12,18
Koyaga,29,43
Zay,23,37
Lamnso',26,45
Yuracare,18,25
Lahu,26,40
Kuikuro-Kalapalo,14,26
Sumi Naga,35,46
North Junin Quechua,19,22
Ligbi,22,38
Southern Tiwa,26,41
Tabasco Chontal,25,37
Tsotso,19,31
Hindi,40,61
Qaqet,14,22
Ga,32,47
Ife,19,34
Croatian,25,36
Toro So Dogon,16,28
Tacana,18,22
Ogbia,24,34
Bakole,27,34
Teke-Kukuya,21,28
Tuki,25,39
Mal,17,41
Ambele,38,51
Bakairi,16,28
Central Dagaare,24,54
Maay,22,32
Maxakali,10,20
Jamamadi,11,15
Baoule,16,23
Sabane,13,18
Kekchi,21,26
Kupang Malay,19,25
Amanab,14,19
Meta',20,33
Kunimaipa,15,20
Chipewyan,39,61
Kumaoni,31,42
Kuvi,22,37
Hanga Hundi,16,23
Katcha-Kadugli-Miri,39,61
Cofan,30,35
Bila,19,33
Ashaninka,14,22
Xwela Gbe,29,45
Chimborazo Highland Quichua,31,36
Mandinka,19,34
Paraguayan Guarani,18,30
Langi,32,52
Ndut,27,34
Nubi,30,35
Warao,11,21
Saliba (S\'alivan),20,30
Avokaya,37,55
Budu,31,43
Pichi,21,30
Central Khmer,21,42
Pangwa Naga,23,29
Baure,14,18
Atayal,19,27
Uru,23,33
Biak,14,24
Shasta,17,21
Kadiweu,23,31
Baatonum,17,31
Savara,19,30
Caddo,20,23
Luyi,17,22
Kazym-Berezover-Suryskarer Khanty,18,31
Sebat Bet Gurage,39,45
Kyenga,22,37
Komo (Democratic Republic of Congo),24,35
Pulaar,28,38
Bambara,32,58
Sanuma,11,24
Karaja,9,24
Mada (Nigeria),23,41
Straits Salish,36,43
Tenharim,14,26
Lamang,37,41
Ofaye,14,24
Bomitaba,16,28
Vagla,24,54
Manado Malay,19,25
Waimiri-Atroari,16,27
Amharic,30,37
Totontepec Mixe,14,23
Yawalapiti,17,21
Thulung,30,38
Kakabe,22,38
Karok,27,41
Nama (Namibia),19,33
Giryama,40,47
Alawa,22,26
Kui (India),20,39
Sissano,37,46
South Wa,34,77
Dupaninan Agta,15,20
Secoya,12,18
Nimboran,12,18
Guayabero,16,22
Kirghiz,20,36
Foodo,23,44
Ga,29,41
Sudanese Arabic,54,62
Kamasau,23,29
Kwangali,22,27
Aikana,22,32
Siwu,20,37
Ayoreo,20,30
Mundari,33,54
Keliko,36,45
Choctaw,15,21
Tsafiki,16,26
Kharia,31,41
Wamey,39,46
Shanga,22,37
Southern Mfumte,74,89
Tadaksahak,59,70
Chiripa,17,29
Jita,17,29
Sinhala,37,53
Sumbwa,20,32
South Efate,15,20
Gen,25,40
Korku,26,37
Karamojong,21,66
Tu,23,28
Dazaga,21,32
Western Karaboro,20,45
Krio,22,32
Toaripi,8,14
Herero,19,26
East Kewa,15,20
Lagwan,34,41
Shabo,28,43
Gaam,34,49
Gen,27,44
Yanomami,12,33
Tumtum,39,55
Sao Paulo Kaingang,13,27
Waorani,11,21
Corongo Ancash Quechua,18,24
Eastern Mari,25,33
Mapudungun,22,28
Igo,23,33
Kom (Cameroon),59,75
Northern Bobo Madare,20,40
Karipuna Creole French,22,32
Karo (Brazil),14,25
Cuvok,27,29
Fali,39,50
Nangikurrunggurr,20,28
Yekhee,26,36
Kodava,27,52
Island Carib,17,29
Arhuaco,16,32
Cherepon,26,38
Abidji,21,39
Siar-Lak,15,22
Abau,9,14
Chamorro,20,26
Tlingit,43,48
Mundari,32,37
Chong of Chanthaburi,21,40
Beembe,16,26
Iraqw,33,45
Lengola,24,32
Fe'fe',23,44
Andoa,15,25
Kemezung,20,34
