language,consonants,phonemes
Lenakel,15,21
Wik-Mungkan,13,23
Oko-Eni-Osayen,18,30
Pwo Northern Karen,25,37
Akawaio,13,23
Kok Borok,25,34
Lu,22,31
Bambara,20,43
Wubuy,19,23
Sabane,11,16
Kru Pidgin English,24,36
Kannada,36,47
Nung (Viet Nam),21,32
Tuki,25,39
Panobo,14,18
Koyraboro Senni Songhai,23,37
Mbabaram,20,24
Yambeta,18,28
Konkomba,21,38
Alawa,23,28
Yuruti,11,17
Kwak'wala,42,48
Assamese,22,37
Anfillo,38,48
Bakairi,16,30
Tipai,25,34
Kamang,16,28
Lambadi,30,48
Iraqw,33,45
Candoshi-Shapra,21,27
Yine,16,26
Hokkaido Ainu,12,17
Nez Perce,26,36
Central Aymara,28,31
Northern Haida,46,49
Iquito,11,19
Guambiano,20,25
Barain,32,44
Borana-Arsi-Guji Oromo,26,36
Àhan,26,43
Manya,18,27
Hungarian,50,65
Akan,21,35
Gaa,22,34
Culina,17,21
Nyong,23,42
Copainala Zoque,20,26
Mundu,29,41
Brokskat,31,41
Mina (Cameroon),39,50
East Makian,18,23
Kare (Central African Republic),30,57
Bole,28,38
Border Kuna,16,21
Gaam,34,49
Tsamai,56,68
Wu Chinese,25,34
Murrinh-Patha,21,25
Sharanahua,15,23
Limbum,37,52
Paraujano,13,25
Ma'di,24,38
Nzima,24,40
Jarawa (Nigeria),28,39
Chacobo,17,21
Nez Perce,25,30
Zoogocho Zapotec,28,65
Sipacapense,22,32
Kwanja,21,43
Ut-Main,36,56
Nadab,17,34
Uduk,23,28
Central-Eastern Niger Fulfulde,27,37
Awngi,28,35
Pwo Northern Karen,23,52
Maria (India),22,39
Tenharim,14,26
Kharia,37,47
Iloko,17,23
Capanahua,16,24
Mwotlap,15,22
Mangbetu,36,47
Mada (Nigeria),23,41
Awadhi,37,45
Bullom So,22,36
Irula,23,30
Kunyi,44,55
Anyin,19,40
Wu Chinese,29,41
Mann,22,39
Ngas,30,44
Dan,20,48
Ronga,64,69
Holoholo,17,26
Dera (Indonesia),11,17
Gourmanchema,20,33
Igbo,28,36
Sanskrit,37,45
Suba-Simbiti,23,39
Yoruba,18,32
Kisa,24,38
Northern Gyalrong,49,57
Wayuu,14,20
Lukpa,17,37
Batak Toba,18,27
Poyanawa,14,21
Puinave,8,19
Ebang,27,34
Baka (Cameroon),25,35
Bakoko,26,33
Mono (Cameroon),35,62
Tsuvadi,38,52
Ntcham,21,30
Kwaza,19,35
Alabama,14,17
Naasioi,8,13
Wapishana,17,25
Kwangali,22,27
Copainala Zoque,16,22
Baatonum,17,31
Wongo,15,24
Naki,36,44
Kuwaataay,20,34
Xeta,13,24
Somali,30,52
Deni,18,22
Wa'ikhana,12,24
French,21,37
Straits Salish,35,40
Tolowa-Chetco,26,31
Irigwe,79,95
Satere-Mawe,12,27
Jamaican Creole English,21,33
Kalaallisut,32,38
Eastern Cham,21,30
Buwal,38,43
Savara,19,30
Kadiweu,23,31
Barain,16,29
Lisu,25,39
Dyirbal,13,16
Yuqui,20,40
Mesqan,34,41
Alabama,15,21
Hdi,37,41
Doyayo,22,48
Bengali,29,43
Western Karaboro,20,45
Ga,24,38
Cha'palaa,23,27
Thai,21,45
Vaagri Booli,23,37
Afrikaans,16,39
Cherokee,11,17
Bakairi,16,28
Dagbani,23,31
Tsuvadi,28,55
Chimila,16,36
Me'en,26,40
Jola-Esulalu,31,51
Beembe,16,26
Ningil,14,21
Koya,21,31
Lango (Uganda),18,40
Lamnso',26,45
Tzeltal,22,28
Apiaka,12,22
Huaylas Ancash Quechua,20,30
Chrau,20,33
Seimat,11,28
Chibcha,16,22
Mbalanhu,23,31
Beria,21,33
Parecis,15,19
Jere,24,44
Northwestern Kolami,21,34
Hokkaido Ainu,11,16
Aweti,14,26
Ignaciano,21,25
Tehuelche,25,31
Nomatsiguenga,16,25
Kwak'wala,46,55
Sebat Bet Gurage,35,42
Kambaata,49,59
Kotiria,16,24
Tapiete,15,27
Hausa,25,31
Gwandara,28,48
Maung,17,22
Wari',14,20
Nobiin,16,21
Western Cham,21,32
Kasem,19,40
Finnish,17,25
Marwari (India),36,46
Garo,16,21
Chimariko,33,42
Apinaye,14,49
Kulung (Nepal),22,43
Namia,9,15
Sissala of Burkina Faso,24,42
Kariri-Xoco,14,21
Selkup,18,34
Chachapoyas Quechua,15,18
Lakota Dida,27,57
Somali,22,32
Ocaina,27,38
Yuchi,38,49
Tatuyo,11,17
Godie,26,42
Kxoe,95,120
Kutep,28,46
Lama (Togo),17,53
Khasi,19,28
Irantxe-Munku,21,39
Ngbaka Minagende,22,34
Sochiapam Chinantec,18,39
Apinaye,13,30
Kawaiisu,25,31
Wiyot,24,29
Cofan,27,37
Blang,24,40
Soninke,28,50
Resigaro,30,35
Tinputz,12,26
Cofan,30,35
Bengali,36,53
Sursurunga,15,21
Wayana,9,16
Loko,18,25
Siriano,11,23
Yoruba,18,29
Seneca,11,27
Djeoromitxi,14,24
Belanda Bor,25,38
Papantla Totonac,20,26
Koya,19,24
Northern Bobo Madare,20,40
South Efate,15,20
Bagirmi,29,48
Principense,22,31
Ewondo,15,25
Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,45,49
Kinyarwanda,39,49
Lyele,21,34
Alamblak,18,25
Limbum,22,35
Mungbam,24,36
Pai Tavytera,15,27
Shabo,28,43
Machinere,13,18
Eastern Bolivian Guarani,12,24
Korean,22,40
Ute-Southern Paiute,19,37
Yemba,21,35
Pangwa Naga,23,29
Soqotri,28,34
Sumbwa,20,32
Eastern Panjabi,50,73
Tiwi,22,26
K'iche',22,32
Yucuna,16,21
Nandi,13,23
Nyangumarta,20,27
Lakota,28,36
Minangkabau,23,33
Camsa,22,28
Kenyang,21,41
Kirghiz,22,30
Guinea Kpelle,24,39
Pohnpeian,14,20
Buol,17,23
Gadsup,9,19
Burushaski,38,53
Chong of Chanthaburi,21,40
Carapana,11,23
Tumtum,39,55
Comox,37,42
Katcha-Kadugli-Miri,41,63
German,22,41
Kwaio,16,21
Akurio,10,24
Koryak,16,21
Kazym-Berezover-Suryskarer Khanty,18,31
Eastern Panjabi,32,51
Tunen (Retired),17,26
Bhele,19,28
Mofu-Gudur,35,40
Waura,16,26
South Azerbaijani,25,34
Burarra,16,21
Aja (Benin),28,45
Ignaciano,21,25
Nyole,24,36
Yagua,11,23
Northern Puebla Nahuatl,16,20
Nyamwezi,36,53
Salasaca Highland Quichua,24,29
Maybrat-Karon,11,16
Moseten-Chimane,26,38
Kokota,22,27
Pa'o Karen,20,34
Bekwarra,23,36
Guaja,12,24
Dafla,15,24
Teke-Kukuya,21,28
Northern Dong,20,27
Krenak,22,35
Ahtena,30,35
Sidamo,25,35
Chimborazo Highland Quichua,31,36
Kashmiri,27,56
Emerillon,16,30
Lake Miwok,29,39
Itonama,19,25
Kistane,34,41
Yucatec Maya,20,30
Mocovi,23,31
Eastern Low German,23,37
Argobba,30,38
Mocovi,21,29
Akha,28,41
Akuntsu,11,22
Emai-Iuleha-Ora,27,48
Tapirape,13,23
Phalura,30,40
Haka Chin,45,52
Andoque,11,26
Lithuanian,36,52
Jicarilla Apache,34,56
Friulian,25,39
Waimaha,11,23
Kupsabiny,14,26
Qimant,28,39
Usarufa,17,22
Kwambi,29,37
Toba,20,28
Copainala Zoque,26,32
Kera,24,30
Batak Karo,16,24
Kofyar,23,36
Salasaca Highland Quichua,23,26
Shipibo-Conibo,16,24
Ormuri,25,31
Lunda,22,32
Central Mazahua,45,60
Tehuelche,28,35
Yuki,24,30
Avokaya,37,55
Wolaytta,38,48
Bakaka,16,32
Niellim,26,59
Kangri,29,41
Doyayo,22,34
Thavung,22,72
Gweno,24,29
Daba,36,47
Longto-Voko,20,31
Ao Naga,14,20
Yanomamo,11,32
Ginyanga,31,53
West-Central Limba,17,24
Kaingang,11,16
Izon,19,37
Kodava,27,52
Kamasau,23,29
Kwaya,17,29
Rutul,59,64
Brao,22,31
Warao,11,16
Rikbaktsa,14,28
Gban,20,36
Anii,23,36
Savosavo,17,22
Ambele,38,51
Leco,24,30
Panoan Katukina,15,19
Cubeo,11,17
Norwegian Bokmal,27,48
Waris,13,22
Igo,23,33
A-Pucikwar,25,35
Nukuini,14,20
Mori Bawah,22,27
Mundani,23,41
Yabarana,11,18
Saraiki,48,83
Munduruku,17,37
Komi-Zyrian,29,36
Korafe-Yegha,19,24
Afade,27,36
Rio Grande Tewa,34,57
Cameroon Mambila,20,35
Tolowa-Chetco,29,44
Tz'utujil,25,35
Tatuyo,11,17
Komo (Democratic Republic of Congo),24,35
Balinese,18,24
Maca,22,32
Lango (Sudan),16,32
S'gaw Karen,27,36
Oku,18,29
Tulishi,37,59
Bamun,28,38
Ida'an,17,23
Purepecha,33,39
Yamba,26,38
Apurina,14,34
Ngangam,22,39
Muniche,22,27
Kuy,22,47
Border Kuna,19,24
Karo (Brazil),14,27
Aproumu Aizi,24,33
Acoli,17,29
Lavukaleve,15,20
Digo,41,48
San Mateo del Mar Huave,23,29
Hixkaryana,18,23
Marathi,42,55
Rendille,21,33
Mato Grosso Arara,19,33
Dagik,16,26
Maxakali,10,20
Angolar,22,36
Mongo,45,56
Hawaiian,8,13
Uru,23,33
Shanga,22,37
West Central Banda,31,46
Tulu,23,35
Yuhup,20,35
Kako,33,50
Darma,34,42
Fulnio,18,30
Bulu (Cameroon),24,36
Cusco Quechua,26,31
Gbaya-Bossangoa,31,45
Bafaw-Balong,27,47
Belanda Viri,28,43
San Mateo del Mar Huave,18,24
Khasi,27,40
Italian,23,30
Michoacan Nahuatl,20,25
Befang,43,59
Even,18,36
Ndonga,29,36
Kuvi,22,37
Yareba,13,18
Guajajara,15,22
Kirghiz,20,36
Kumaoni,31,42
Corongo Ancash Quechua,18,24
Trumai,23,29
Alawa,22,26
Meta',33,50
Cebuano,18,21
Duruwa,21,31
Javanese,22,30
Trinitario,18,30
Mabaan,19,45
Afar,17,27
Eastern Karaboro,16,26
Rotokas,6,11
Cha'palaa,24,28
Lamang,37,41
Giryama,40,47
Chiquitano,14,26
Halh Mongolian,21,33
Hupa,28,35
Tzeltal,25,30
Kamayura,14,26
Mandarin Chinese,24,49
Mundari,32,37
Towa,39,61
Legbo,38,53
Jaad-Badyara,25,43
Hai//om,24,29
Ewe,26,40
Pichi,21,30
Kuikuro-Kalapalo,14,26
Quileute,33,37
Uru-Eu-Wau-Wau,14,26
Northwest Gbaya,30,53
Ucayali-Yurua Asheninka,24,32
Korra Koraga,21,34
Kuo,29,56
Huastec,26,36
Kurukh,46,68
Embera-Chami,16,28
Filipino,17,27
Central Khmer,21,42
Nanti,18,27
Wan,21,36
Gbaya-Mbodomo,28,37
Kirike,24,36
Turkish,24,40
Halbi,29,42
Lelemi,22,34
Asheninka Perene,18,28
Icelandic,23,39
Korubo,14,20
Southern Ma'di,47,59
Wandala,45,52
Gavar,47,55
Berom,22,29
Kanga,53,75
Tundra Nenets,26,34
Awngi,28,39
Wawa,30,49
Ndemli,30,53
Eggon,30,42
Elip,19,30
North Giziga,29,37
Bamenyam,39,50
Egyptian Arabic,58,67
Sudanese Arabic,54,62
Panamint,23,36
Chipewyan,38,52
Kaingang,13,27
Kui (India),20,39
Eastern Mari,19,27
Upper Chehalis,30,34
Pume,23,38
Bafia,27,51
Lakkia,31,59
Gadsup,9,15
Sakha,33,49
Russian,33,38
Langi,32,52
Macaguan,16,22
Northern Bobo Madare,21,33
Izere,27,39
Itonama,19,25
Meta',20,33
Maba (Chad),22,29
Itonama,19,25
Chamicuro,19,29
Bengali,34,48
North Junin Quechua,19,22
Northern Kissi,22,42
Ajumbu,26,39
Bondo,21,27
Vame,38,46
Kwoma,24,31
Sindhi,44,54
Bilin,31,38
Hupda,20,29
Tedaga,24,35
Nigeria Mambila,25,43
Tenetehara,14,21
Krache,17,44
Kimaama,20,44
Chuvash,30,39
Sebat Bet Gurage,36,42
Baniva de Maroa,17,25
Dobu,19,24
Mehinaku,13,23
Irish,44,68
Baniwa do Icana,25,37
Paez,29,37
Mandarin Chinese,25,32
Duruma,42,49
Sanuma,11,24
Karang,30,40
Baba,23,30
Indonesian,22,31
Slovenian,21,37
Gata',24,38
Muinane,22,28
Kuku-Yalanji,13,16
Ticuna,18,38
Karaja,9,24
Loniu,16,23
East Taa,130,161
Ket,18,25
Pattani,38,44
Ingush,35,48
Galibi Carib,9,15
Moklen,19,46
Yavitero,17,21
Suruaha,18,23
Wayuu,14,26
Amanab,14,19
Yamana,15,20
Chol,20,26
Hamer-Banna,25,35
Central Nicobarese,16,35
Tena Lowland Quichua,21,24
Taroko,33,43
Omagua,13,18
Eastern Mari,25,34
Niellim,23,36
Bila,19,33
Katcha-Kadugli-Miri,39,62
Beembe,19,41
Krongo,40,62
Chickasaw,16,25
Tlachichilco Tepehua,24,34
Ga,29,41
Warray,16,21
Kaxarari,15,20
Northern Uzbek,24,30
Eastern Oromo,48,60
Nigerian Pidgin,23,32
Wolof,26,40
Oroko,22,29
Karipuna Creole French,22,32
Anuak,19,47
Yidiny,13,16
Mbe',48,57
Mundari,32,37
Tupari,14,29
Pilaga,18,22
Murle,20,34
Southeastern Kolami,36,46
Jowulu,20,45
Mofu-Gudur,35,44
Kafa,22,27
Toaripi,8,14
Japreria,14,20
Jamamadi,11,19
Japanese,27,40
San Miguel El Grande Mixtec,15,25
Kayabi,14,26
Saurashtra,32,42
Aghem,28,49
Adioukrou,21,31
Kalanga,62,71
Huambisa,15,23
South Nuaulu,12,17
Sumi Naga,35,46
Tangkhul Naga,27,40
Northern Pomo,29,39
Mmen,27,41
Indonesian,23,31
Ndogo,29,38
Hausa,33,43
Nyambo,20,33
Northern Conchucos Ancash Quechua,17,23
Betta Kurumba,22,37
Kgalagadi,43,53
Lese,29,42
Nugunu (Cameroon),15,26
Paraguayan Guarani,18,30
Maranunggu,19,24
Vilela,24,29
Manchu,18,25
Bariai,12,17
Quechan,28,38
Gbaya (Sudan),41,56
Dan,44,92
Kakua,12,22
Tuvinian,21,37
Kistane,34,41
Tasomi-Tata,14,21
Luiseno,21,26
Sindhi,41,61
Ngandyera,30,37
Adang,18,40
Bora,29,41
Babanki,26,33
Kunza,23,33
Morisyen,21,30
Murle,21,26
Soninke,34,52
Nigerian Fulfulde,47,57
Lahu,26,35
Yil,12,23
Western Maninkakan,20,27
Buamu,17,28
Lingala,15,22
Aleut,30,36
Yaoure,23,45
French,23,40
Zuni,20,25
Saliba (S\'alivan),22,32
Lugbara,27,42
Chonyi-Dzihana-Kauma,40,47
Sandawe,47,54
Tawallammat Tamajaq,23,37
Bardi,17,24
Fuliiru,24,36
Lendu,43,55
East Kewa,15,20
Tohono O'odham,19,29
Toro So Dogon,21,42
Nivkh,28,35
Keliko,36,45
Kala Lagaw Ya,18,24
Giryama,40,47
Gaam,24,33
