language,consonants,phonemes
Guarayu,14,26
Bambalang,34,57
Vagla,24,54
Kaingang,13,27
Iquito,11,19
Alabama,14,17
Mizo,33,39
Eastern Panjabi,32,51
Minangkabau,23,33
Nyankole,20,28
Ngasa,22,31
Jere,24,44
Zuni,44,54
Lemeting,19,25
Shawnee,13,19
Krenak,22,35
Wu Chinese,25,34
Tuvinian,20,29
Lak,60,69
Chong of Chanthaburi,21,40
Shuar,13,21
Amele,15,20
Alamblak,18,25
Gikyode,29,51
Molale,23,30
Banda-Ndele,32,45
Car Nicobarese,16,25
Mehinaku,13,23
Southern Bobo Madare,19,38
Gaam,34,49
Purepecha,33,39
Waimaha,10,22
Karitiana,11,25
Tunen (Retired),17,26
Nyam,39,56
Cuiba,17,25
Kulung (Nepal),22,43
Yemsa,25,40
Tem,25,36
Yemba,17,27
Ache (Tupian),22,34
Paraguayan Guarani,24,36
Daloa Bete,24,37
Central Aymara,26,32
Logba,25,35
Fuliiru,25,35
Kunama,19,26
Gbaya-Bossangoa,29,45
Timne,17,30
Cerma,21,46
Mungbam,24,36
Embera-Chami,16,28
Candoshi-Shapra,21,27
Chuave,12,17
Tonkawa,15,25
Tunica,17,24
Daba,36,46
Ashaninka,15,19
Bambara,32,58
Yaoure,23,45
Amharic,52,59
Fali,39,50
Mezquital Otomi,42,58
Russian,33,38
Wayana,9,16
Taos Northern Tiwa,26,38
Central Bai,18,29
Japanese,27,40
Chiquihuitlan Mazatec,25,33
West Coast Bajau,17,23
Baga Sitemu,18,26
Russian,33,38
Slovenian,21,37
Dutch,24,39
Yanesha',24,33
Komi-Zyrian,29,36
Akoose,22,44
Haya,19,29
Ewe,27,42
Min Nan Chinese,19,25
Yao,18,29
Loma (Liberia),28,42
Hixkaryana,18,23
Jicarilla Apache,34,56
Pacahuara,16,20
Gweno,24,29
Yue Chinese,22,32
Kunimaipa,15,20
Yuracare,18,25
Hanga Hundi,16,23
Engenni,20,33
Imonda,13,23
Trumai,23,29
Bora,17,31
Jaqaru,36,42
Batak Karo,16,24
Abipon,15,20
Guambiano,20,25
Xavante,11,24
Suruaha,18,23
Qimant,28,39
Nandi,13,23
Carapana,11,23
Katcha-Kadugli-Miri,23,32
Larantuka Malay,19,25
Tigre,26,33
Tagalog,19,24
Gwandara,28,48
Acheron,18,38
Eastern Ojibwa,16,27
Central Kanuri,18,25
Khasi,19,28
Igo,23,33
Mundari,32,37
Guinea Kpelle,24,39
Mambai,26,54
Maybrat-Karon,11,16
Kakua,12,22
Gata',24,38
Koalib-Rere,29,45
Vame,38,46
Yom,25,38
Mbalanhu,23,31
Upper Guinea Crioulo,23,28
Maijiki,14,20
Baba,23,30
Anyin,17,36
Dieri,22,25
Southern-Coastal Tsimshian,38,41
Chickasaw,16,25
East Makian,18,23
Tunica,18,25
Ntomba,23,30
Bissa,18,24
Limbum,22,35
Anfillo,38,48
Chamicuro,19,29
Batak Toba,18,27
Mian,13,25
Kwami,28,40
Cabiyari,12,17
Jaad-Badyara,25,43
Darma,34,42
Central Aymara,28,31
Ejagham,20,27
Hupda,19,34
Mising-Padam-Miri-Minyong,34,43
North Alaskan Inupiatun,24,27
Ngemba,29,40
Nez Perce,26,36
Maltese,45,55
Northern Conchucos Ancash Quechua,17,23
Gaam,24,33
Sekpele,21,33
South Azerbaijani,25,34
Gbagyi,20,26
Chonyi-Dzihana-Kauma,40,47
Nivkh,28,35
Jola-Fonyi,19,29
Kakua,21,26
Omagua,13,18
Kol (Cameroon),28,55
Niellim,23,36
Swahili,31,36
Tupari,14,29
Dagbani,23,29
Sebat Bet Gurage,34,42
Biak,14,19
Copainala Zoque,20,26
Zulu,35,43
Jola-Esulalu,31,51
Telugu,47,68
Baangi,28,56
Dyula,23,39
Nuer,20,48
Murle,20,34
Sui,47,54
Mbo (Cameroon),20,31
Kashmiri,27,56
Nawdm,21,35
Biloxi,12,20
Kom (Cameroon),59,75
Ao Naga,14,20
Narim,22,34
Chuvash,30,39
Konni,31,49
Gelao,31,43
Yekhee,26,36
Bakoko,26,33
Jamamadi,11,15
Eastern Panjabi,50,73
Kabiye,24,47
Liberia Kpelle,32,49
Kashmiri,28,56
Buamu,17,28
Ute-Southern Paiute,19,37
Ekpeye,24,37
Ngbaka Minagende,22,34
Jinghpaw,25,30
Cebaara Senoufo,22,38
Abau,9,14
Kalaallisut,19,22
Central Pashto,31,38
Krache,17,44
Nivacle,22,28
Papantla Totonac,20,26
Ticuna,15,33
Western Cham,24,35
Me'en,26,40
Shall-Zwall,14,18
Nkonya-Nkami,20,34
Maasina Fulfulde,27,37
Vietnamese,22,36
Tatuyo,11,17
Mapudungun,22,28
Kabardian,49,56
Aikana,15,25
Ndai,32,57
Tohono O'odham,19,29
Quechan,28,38
Inor,39,45
Huaylas Ancash Quechua,20,30
Kwak'wala,42,48
Moyon,24,37
Apinaye,17,34
Tonga (Zambia),33,41
Izere,27,39
Arabela,11,18
Bafut,21,49
Canela-Kraho,13,29
Meru,17,27
Mapoyo,12,19
Semelai,32,50
Gwandara,32,52
Yuchi,38,49
Armenian,30,37
Yansi,17,42
Macuna,10,22
Tachelhit,33,37
Susu,21,35
Barbareno,34,40
Bouna Kulango,27,46
Kyenga,22,37
Waorani,12,32
Bakaka,15,31
Panara,11,26
Tieyaxo Bozo,19,36
Dompo,22,31
Anyin,21,39
Tsamai,56,68
Siksika,13,25
Barain,28,41
Towa,39,61
Hoava,16,21
Navajo,31,47
Lokono,16,21
Pwo Northern Karen,25,37
Coastal-Naga Bikol,23,28
Juang,24,36
Tapiete,15,27
Njebi,24,34
Adangme,23,39
Inor,39,45
Texistepec Popoluca,19,29
Lele (Chad),23,36
French,21,37
Northern Dong,20,27
Wogeo,15,20
Dagik,16,26
Wapishana,17,25
Dizin,24,30
Kekchi,21,26
Ngarinman,17,23
Maquiritari,12,26
Araona,19,23
Bariai,12,17
Zay,23,37
Yapese,28,44
Meta',20,33
Berom,24,31
Tengger,20,42
Mundari,21,39
Nomatsiguenga,16,25
Sanuma,11,24
Sebat Bet Gurage,39,45
Gagnoa Bete,23,51
Dafla,15,24
Akan,22,40
Shilluk,25,54
Chamacoco,21,37
Khmu,23,41
Sherbro,24,31
Kwaya,17,29
Asheninka Perene,18,28
Northern Uzbek,24,30
Abua,27,40
Chechen,32,44
Mawa (Chad),24,33
Bila,19,33
Liberia Kpelle,22,34
Qaqet,14,22
Marathi,42,55
Ndonga,29,36
Ogbia,24,34
Mullukmulluk,14,19
Dan,19,39
Zarma-Kaado,20,40
Baniva de Maroa,17,25
Gayo,19,27
Kuanyama,26,33
Finnish,17,25
Moklen,19,46
Kgalagadi,43,53
Hausa,33,43
Bomitaba,16,28
Pulaar,28,38
Golin,13,23
Baniwa do Icana,25,37
Lealao Chinantec,28,35
Nootka,37,42
Acoli,17,29
Sinhala,37,53
Adioukrou,21,32
Southern Yukaghir,21,33
Aghem,28,49
Kpan,24,34
Northeast Maidu,18,24
Embera-Baudo,21,33
Eastern Pahari,27,39
Ayoreo,20,30
Northern Embera,20,32
Ticuna,18,29
Oroko,22,29
Abidji,21,38
Gwandara,35,64
Befang,43,59
Ewondo,26,34
Karadjeri,17,20
Ocaina,27,38
Eastern Cham,21,30
Herero,19,26
Selepet,15,21
Katcha-Kadugli-Miri,41,63
Waama,13,41
Machame,33,46
Sebat Bet Gurage,35,42
North Bolivian Quechua,25,28
Piraha,8,11
Nhengatu,19,23
Akurio,10,24
Tangale,40,60
Matis,15,21
Kaxuiana,12,18
Mono (Democratic Republic of Congo),33,44
Breton,25,45
S'gaw Karen,27,39
Western Arrarnta,26,29
Vietnamese,21,39
Parakana,12,17
Unami,22,39
Godie,26,42
Kele-Foma,21,30
Eastern Tamang,19,29
Nigerian Fulfulde,28,38
Adioukrou,21,31
Qawasqar,18,24
Secoya,14,26
Korubo,14,20
Nyong,23,42
Tupinamba,13,25
Satawalese,29,42
Fulnio,21,33
Telugu,40,51
Kamang,16,28
Manya,18,27
Batak Toba,16,21
Zayse-Zergulla,27,32
Hausa,32,45
Huallaga Huanuco Quechua,16,22
Mmaala,23,34
Njyem,20,42
Siriono,18,28
Tampulma,24,33
Kazym-Berezover-Suryskarer Khanty,19,32
Shanga,22,37
Wan,21,36
Zoogocho Zapotec,28,65
Ibibio,17,32
Cholon,15,20
Western Cham,21,32
Ukrainian,24,30
Koyraboro Senni Songhai,33,48
Vilela,24,29
Urarina,16,21
Indonesian,22,31
Amahuaca,14,22
Chamicuro,19,29
Tee,23,38
Aringa,35,49
Kotafon Gbe,29,45
Otuho,33,56
Leco,24,30
Tumtum,39,55
Yanesha',23,26
Yuracare,18,25
Alabama,15,21
Awadhi,37,45
Arabela,19,29
Krio,25,35
Bashkir,27,38
Yil,12,23
Hupa,35,42
Mandarin Chinese,25,32
Kofyar,23,36
Yaminahua,14,22
Kanoe,12,26
Sukuma,38,57
Macedonian,26,32
Napo Lowland Quechua,20,23
Bench,29,40
Abipon,13,23
Waiwai,14,20
Friulian,25,39
Oneida,10,22
Bengali,34,48
Mescalero-Chiricahua Apache,31,51
Island Carib,17,29
Tikar,27,46
Boko (Benin),19,34
Lunda,22,32
Ahanta,24,40
Northwest Gbaya,30,53
Dahalo,54,59
Torwali,38,51
Tehuelche,28,35
Saraiki,48,83
Amo,25,35
Mundari,33,54
Waris,13,22
Liberia Kpelle,21,45
Dzuungoo,26,55
Moseten-Chimane,26,38
Tanacross,35,54
Marghi Central,30,34
Ngarinyin,18,24
Galician,21,28
Efik,13,20
Tulu,23,35
Itelmen,27,32
Atayal,19,27
Bhili,35,62
Irish,45,69
Luo (Kenya and Tanzania),23,35
Jebero,17,21
Mufian,17,22
Naki,36,44
Lambadi,30,48
East Kewa,15,20
Kota (India),23,28
Nobiin,16,21
Modern Greek,21,26
Chimariko,33,42
German,22,41
Wolaytta,38,48
Lukpa,17,37
Northern Bobo Madare,21,37
Tiwi,22,26
Hangaza,23,35
Basa (Cameroon),29,41
Northern Pame,40,54
Kwaza,19,35
Chibcha,16,22
Nootka,37,47
Luvale,22,36
Hindi,40,61
Tonga (Tonga Islands),12,17
Alyawarr,25,32
Island Carib,16,27
Ese Ejja,17,21
Burmese,33,46
Kanga,53,75
Michif,25,41
Ngalakan,17,26
Galibi Carib,11,17
Mende (Sierra Leone),23,34
Gunwinggu,19,24
Nomaande,14,30
Cavinena,20,24
T'apo,20,25
Yue Chinese,20,25
Vute,30,59
Yala,28,38
Bakaka,16,32
Attie,24,47
Akoose,18,32
Northern Kissi,22,42
Kuo,29,56
Komi-Zyrian,26,33
Gidar,28,38
Eton-Mengisa,21,38
Kuy,22,47
Yulu,35,42
Mundari,32,37
Furu,31,41
Northern Lushootseed,33,37
Yessan-Mayo,16,20
Jungle Inga,13,16
Machinere,13,18
Cherokee,11,17
Samre or Siem Reap,20,41
Zaiwa,21,32
Tibetan,24,38
Maay,22,32
Ayere,26,43
Sanuma,11,24
Fe'fe',17,25
Mungaka,21,33
Urdu,35,54
Northern Puebla Nahuatl,16,20
Itbayat,19,23
Bulgarian,37,49
Huarijio,12,26
Apinaye,13,30
Movima,18,23
Secoya,12,18
Kuvi,22,37
Kisa,24,38
Tiv,31,40
Hindi,71,94
Toro So Dogon,21,42
Limbum,37,52
Bardi,17,24
Lishan Didan,24,40
Komo (Sudan),23,28
Mann,22,39
Dar Fur Daju,24,30
Sumbwa,20,32
Didinga,36,58
Sango,26,42
Amarakaeri,15,33
Bakairi,17,29
Andoque,11,26
Nupe-Nupe-Tako,25,38
Idoma,47,75
Telefol,17,27
Tiruray,16,22
Ocaina,25,34
Tacana,18,22
Manam,13,18
Camsa,22,28
Central-Eastern Niger Fulfulde,27,37
Meta',33,50
San Juan Guelavia Zapotec,29,47
Tigon Mbembe,99,116
Kirghiz,22,30
Comanche,12,18
Straits Salish,36,43
Muinane,22,28
Pume,23,38
Hungana-Saamba,20,33
Huastec,21,26
Niellim,26,59
Armenian,30,36
Tulishi,37,59
Yamba,26,38
Mara,19,24
Central Siberian Yupik,32,36
Fwai,19,35
Leti (Indonesia),10,22
Swedish,18,35
Andoque,11,35
Iu Mien,35,49
Thai,21,45
Bekwarra,23,36
Gujari,32,50
Apurina,14,34
Badaga,25,38
Zaparo,14,22
Awing,39,56
Sedang,39,53
Kinyarwanda,39,49
Nez Perce,25,30
Mori Bawah,22,27
Parkwa,31,35
East Makian,19,24
Korra Koraga,21,34
Mossi,17,43
Siamou,22,41
Irantxe-Munku,21,39
Masai,21,43
Kuwaataay,20,34
Barain,16,29
Kwak'wala,46,55
Ga,24,38
Upper Chehalis,30,34
Limbum,23,41
Eastern Ojibwa,16,27
Bukusu,20,30
Chukchi,15,22
Nateni,13,40
Arikapu,11,25
Jamamadi,11,19
Lingala,15,22
Moseten-Chimane,23,39
Akawaio,13,23
Hixkaryana,18,23
Oro Win,12,18
Koyraboro Senni Songhai,23,37
Xamtanga,23,30
Aja (Benin),23,37
Bakole,27,34
Qawasqar,16,19
Beembe,19,41
Usarufa,17,22
Panare,12,25
Kazym-Berezover-Suryskarer Khanty,18,31
Wangaaybuwan-Ngiyambaa,15,18
Maxakali,10,20
Loniu,16,23
Hdi,37,41
Wandala,45,52
Parecis,15,19
Wambon,16,26
Barasana-Eduria,11,17
Toba,21,28
Guajajara,15,22
Longto-Voko,20,31
Northern Tosk Albanian,28,35
Manange,30,45
Lao,28,40
Yuchi,38,64
Hausa,31,38
Georgian,28,34
Beembe,16,26
Iban,19,25
Eggon,30,42
Quileute,33,37
Koshin,23,37
Eastern Mari,19,27
Panobo,14,18
Moroccan Arabic,74,78
Antigua and Barbuda Creole English,24,37
Kambaata,49,59
Lakkia,33,55
Kete,16,25
Ahtena,30,35
Anyin Morofo,31,49
Koasati,15,25
Seimat,11,28
Ginyanga,31,53
Konkani,35,45
Western Karaboro,20,45
Maranao,13,17
North Azerbaijani,24,33
Galibi Carib,9,15
Hokkaido Ainu,11,16
Tatana,17,21
Kirghiz,20,36
Bakaka,19,34
Wapishana,18,22
Shasta,17,21
Totela,44,54
Afar,17,27
Coeur d'Alene,40,48
Antakarinya,17,23
Yuruti,11,17
Bribri,18,27
Doyayo,22,34
Koya,19,24
Kaxarari,15,20
Hakka Chinese,21,31
Sasak,19,30
Önge,16,24
Bats,35,45
Standard Malay,21,27
Cha'palaa,24,28
Tahaggart Tamahaq,25,37
Tasomi-Tata,14,21
Myene,29,36
Antakarinya,17,20
Lijili,29,48
Kituba (Congo),17,22
Toaripi,8,14
Ofaye,14,24
Western Maninkakan,20,27
Yameo,10,18
Kunyi,44,55
Sumi Naga,35,46
Keiga,37,59
Acatepec Me'phaa,20,30
Guerrero Amuzgo,25,37
Kupang Malay,19,25
Pemon,10,17
Sindhi,44,54
Ngambay,18,34
Kok Borok,25,34
Chiquitano,14,26
Pattani,38,44
Kwanja,21,43
Binandere,11,35
